"Notes"	"County"	"County Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate	Age Adjusted Rate Lower 95% Confidence Interval	Age Adjusted Rate Upper 95% Confidence Interval
	"Calhoun County, AL"	"01015"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2017"	"2017"	15	114728	Unreliable	Unreliable	7.5	23.0
	"Calhoun County, AL"	"01015"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2018"	"2018"	13	114277	Unreliable	Unreliable	6.9	22.0
	"Cullman County, AL"	"01043"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2019"	"2019"	11	83768	Unreliable	Unreliable	6.2	23.6
	"Dallas County, AL"	"01047"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2010"	"2010"	11	43820	Unreliable	Unreliable	13.6	48.8
	"Dallas County, AL"	"01047"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2012"	"2012"	10	42864	Unreliable	Unreliable	11.6	44.7
	"Dallas County, AL"	"01047"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2013"	"2013"	14	41996	Unreliable	Unreliable	18.7	57.4
	"Dallas County, AL"	"01047"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2014"	"2014"	11	41711	Unreliable	Unreliable	14.2	54.6
	"Dallas County, AL"	"01047"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2016"	"2016"	17	40008	Unreliable	Unreliable	27.1	76.9
	"Dallas County, AL"	"01047"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2017"	"2017"	11	39215	Unreliable	Unreliable	15.2	58.4
	"Dallas County, AL"	"01047"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2018"	"2018"	17	38310	Unreliable	Unreliable	31.9	87.6
	"Elmore County, AL"	"01051"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2016"	"2016"	11	81799	Unreliable	Unreliable	6.9	24.8
	"Etowah County, AL"	"01055"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2011"	"2011"	11	104303	Unreliable	Unreliable	5.7	20.4
	"Etowah County, AL"	"01055"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2016"	"2016"	10	102564	Unreliable	Unreliable	4.9	18.6
	"Houston County, AL"	"01069"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2017"	"2017"	10	104346	Unreliable	Unreliable	4.2	16.1
	"Houston County, AL"	"01069"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2019"	"2019"	10	105882	Unreliable	Unreliable	5.0	19.1
	"Jefferson County, AL"	"01073"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2010"	"2010"	21	658466	3.2	3.2	1.9	4.9
	"Jefferson County, AL"	"01073"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2011"	"2011"	31	658931	4.7	4.6	3.1	6.6
	"Jefferson County, AL"	"01073"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2012"	"2012"	33	660009	5.0	5.2	3.5	7.3
	"Jefferson County, AL"	"01073"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2013"	"2013"	28	659479	4.2	4.2	2.8	6.1
	"Jefferson County, AL"	"01073"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2014"	"2014"	21	660793	3.2	3.0	1.9	4.7
	"Jefferson County, AL"	"01073"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2015"	"2015"	37	660367	5.6	5.7	4.0	7.9
	"Jefferson County, AL"	"01073"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2016"	"2016"	27	659521	4.1	4.1	2.7	6.0
	"Jefferson County, AL"	"01073"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2017"	"2017"	45	659197	6.8	7.1	5.2	9.6
	"Jefferson County, AL"	"01073"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2018"	"2018"	26	659300	3.9	3.8	2.5	5.6
	"Jefferson County, AL"	"01073"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2019"	"2019"	36	658573	5.5	5.7	3.9	7.9
	"Jefferson County, AL"	"01073"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2010"	"2010"	77	658466	11.7	11.5	9.1	14.5
	"Jefferson County, AL"	"01073"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2011"	"2011"	69	658931	10.5	10.6	8.2	13.5
	"Jefferson County, AL"	"01073"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2012"	"2012"	87	660009	13.2	13.7	10.9	16.9
	"Jefferson County, AL"	"01073"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2013"	"2013"	81	659479	12.3	12.9	10.2	16.0
	"Jefferson County, AL"	"01073"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2014"	"2014"	66	660793	10.0	10.8	8.3	13.7
	"Jefferson County, AL"	"01073"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2015"	"2015"	116	660367	17.6	18.0	14.7	21.3
	"Jefferson County, AL"	"01073"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2016"	"2016"	122	659521	18.5	19.3	15.9	22.8
	"Jefferson County, AL"	"01073"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2017"	"2017"	145	659197	22.0	23.0	19.2	26.8
	"Jefferson County, AL"	"01073"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2018"	"2018"	139	659300	21.1	21.9	18.2	25.6
	"Jefferson County, AL"	"01073"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2019"	"2019"	139	658573	21.1	22.4	18.6	26.1
	"Lee County, AL"	"01081"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2012"	"2012"	12	147257	Unreliable	Unreliable	3.4	12.1
	"Lee County, AL"	"01081"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2016"	"2016"	19	158991	Unreliable	Unreliable	6.9	18.9
	"Lee County, AL"	"01081"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2017"	"2017"	13	161604	Unreliable	Unreliable	3.8	12.9
	"Lee County, AL"	"01081"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2018"	"2018"	12	163941	Unreliable	Unreliable	3.7	13.4
	"Lee County, AL"	"01081"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2019"	"2019"	13	164542	Unreliable	Unreliable	3.8	13.0
	"Macon County, AL"	"01087"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2017"	"2017"	10	18755	Unreliable	Unreliable	25.2	104.8
	"Macon County, AL"	"01087"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2019"	"2019"	11	18068	Unreliable	Unreliable	26.0	107.9
	"Madison County, AL"	"01089"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2010"	"2010"	23	334811	6.9	6.5	4.1	9.8
	"Madison County, AL"	"01089"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2011"	"2011"	17	340111	Unreliable	Unreliable	2.8	7.9
	"Madison County, AL"	"01089"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2012"	"2012"	15	343080	Unreliable	Unreliable	2.1	6.3
	"Madison County, AL"	"01089"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2013"	"2013"	21	346892	6.1	5.5	3.4	8.5
	"Madison County, AL"	"01089"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2014"	"2014"	23	350299	6.6	6.4	4.0	9.7
	"Madison County, AL"	"01089"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2015"	"2015"	12	353089	Unreliable	Unreliable	1.8	6.3
	"Madison County, AL"	"01089"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2016"	"2016"	32	356967	9.0	8.5	5.8	12.1
	"Madison County, AL"	"01089"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2017"	"2017"	14	361046	Unreliable	Unreliable	2.2	6.9
	"Madison County, AL"	"01089"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2018"	"2018"	22	366519	6.0	5.8	3.6	8.9
	"Madison County, AL"	"01089"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2019"	"2019"	26	372909	7.0	7.2	4.7	10.6
	"Madison County, AL"	"01089"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2010"	"2010"	16	334811	Unreliable	Unreliable	2.5	7.2
	"Madison County, AL"	"01089"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2011"	"2011"	11	340111	Unreliable	Unreliable	1.5	5.4
	"Madison County, AL"	"01089"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2012"	"2012"	15	343080	Unreliable	Unreliable	2.4	7.2
	"Madison County, AL"	"01089"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2013"	"2013"	18	346892	Unreliable	Unreliable	2.9	7.8
	"Madison County, AL"	"01089"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2014"	"2014"	15	350299	Unreliable	Unreliable	2.3	6.9
	"Madison County, AL"	"01089"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2015"	"2015"	14	353089	Unreliable	Unreliable	2.3	7.1
	"Madison County, AL"	"01089"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2016"	"2016"	16	356967	Unreliable	Unreliable	2.6	7.4
	"Madison County, AL"	"01089"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2017"	"2017"	30	361046	8.3	8.5	5.7	12.2
	"Madison County, AL"	"01089"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2018"	"2018"	27	366519	7.4	8.0	5.2	11.8
	"Madison County, AL"	"01089"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2019"	"2019"	24	372909	6.4	6.7	4.2	10.0
	"Mobile County, AL"	"01097"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2010"	"2010"	25	412992	6.1	6.3	4.0	9.4
	"Mobile County, AL"	"01097"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2011"	"2011"	22	412577	5.3	5.4	3.4	8.3
	"Mobile County, AL"	"01097"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2012"	"2012"	28	413936	6.8	7.3	4.8	10.6
	"Mobile County, AL"	"01097"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2013"	"2013"	23	414079	5.6	5.8	3.6	8.8
	"Mobile County, AL"	"01097"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2014"	"2014"	21	415123	5.1	5.1	3.1	7.9
	"Mobile County, AL"	"01097"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2015"	"2015"	26	415395	6.3	6.6	4.3	9.8
	"Mobile County, AL"	"01097"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2016"	"2016"	26	414836	6.3	6.4	4.2	9.5
	"Mobile County, AL"	"01097"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2017"	"2017"	19	413955	Unreliable	Unreliable	3.1	8.2
	"Mobile County, AL"	"01097"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2018"	"2018"	21	413757	5.1	5.2	3.2	8.1
	"Mobile County, AL"	"01097"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2019"	"2019"	17	413210	Unreliable	Unreliable	2.3	6.6
	"Mobile County, AL"	"01097"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2010"	"2010"	38	412992	9.2	9.2	6.5	12.7
	"Mobile County, AL"	"01097"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2011"	"2011"	53	412577	12.8	13.6	10.1	17.8
	"Mobile County, AL"	"01097"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2012"	"2012"	40	413936	9.7	10.0	7.1	13.7
	"Mobile County, AL"	"01097"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2013"	"2013"	41	414079	9.9	10.4	7.5	14.2
	"Mobile County, AL"	"01097"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2014"	"2014"	43	415123	10.4	10.9	7.8	14.7
	"Mobile County, AL"	"01097"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2015"	"2015"	51	415395	12.3	13.0	9.6	17.1
	"Mobile County, AL"	"01097"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2016"	"2016"	69	414836	16.6	17.4	13.5	22.1
	"Mobile County, AL"	"01097"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2017"	"2017"	67	413955	16.2	17.5	13.5	22.3
	"Mobile County, AL"	"01097"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2018"	"2018"	49	413757	11.8	12.4	9.2	16.5
	"Mobile County, AL"	"01097"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2019"	"2019"	55	413210	13.3	14.6	10.9	19.1
	"Montgomery County, AL"	"01101"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2010"	"2010"	17	229363	Unreliable	Unreliable	4.3	11.9
	"Montgomery County, AL"	"01101"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2011"	"2011"	30	232032	12.9	12.1	8.1	17.4
	"Montgomery County, AL"	"01101"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2012"	"2012"	31	230149	13.5	13.6	9.2	19.4
	"Montgomery County, AL"	"01101"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2013"	"2013"	41	226659	18.1	17.7	12.6	24.1
	"Montgomery County, AL"	"01101"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2014"	"2014"	37	226189	16.4	16.5	11.6	22.9
	"Montgomery County, AL"	"01101"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2015"	"2015"	36	226519	15.9	15.9	11.1	22.1
	"Montgomery County, AL"	"01101"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2016"	"2016"	37	226349	16.3	16.4	11.5	22.7
	"Montgomery County, AL"	"01101"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2017"	"2017"	51	226646	22.5	22.4	16.6	29.6
	"Montgomery County, AL"	"01101"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2018"	"2018"	41	225763	18.2	18.0	12.8	24.5
	"Montgomery County, AL"	"01101"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2019"	"2019"	37	226486	16.3	17.2	12.0	23.8
	"Morgan County, AL"	"01103"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2017"	"2017"	13	118818	Unreliable	Unreliable	6.0	20.2
	"Morgan County, AL"	"01103"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2019"	"2019"	13	119679	Unreliable	Unreliable	6.1	20.5
	"Morgan County, AL"	"01103"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2016"	"2016"	10	119012	Unreliable	Unreliable	4.8	18.5
	"Russell County, AL"	"01113"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2017"	"2017"	10	57045	Unreliable	Unreliable	8.6	32.9
	"Russell County, AL"	"01113"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2018"	"2018"	10	57781	Unreliable	Unreliable	8.9	34.2
	"Russell County, AL"	"01113"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2019"	"2019"	12	57961	Unreliable	Unreliable	10.8	36.6
	"Shelby County, AL"	"01117"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2010"	"2010"	15	195085	Unreliable	Unreliable	4.4	13.1
	"Shelby County, AL"	"01117"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2018"	"2018"	11	215707	Unreliable	Unreliable	2.8	10.1
	"Talladega County, AL"	"01121"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2015"	"2015"	14	80862	Unreliable	Unreliable	10.0	30.6
	"Talladega County, AL"	"01121"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2017"	"2017"	12	80065	Unreliable	Unreliable	9.3	31.4
	"Talladega County, AL"	"01121"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2019"	"2019"	11	79978	Unreliable	Unreliable	7.7	27.5
	"Tuscaloosa County, AL"	"01125"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2017"	"2017"	10	207811	Unreliable	Unreliable	2.1	8.5
	"Tuscaloosa County, AL"	"01125"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2010"	"2010"	11	194656	Unreliable	Unreliable	2.6	10.0
	"Tuscaloosa County, AL"	"01125"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2013"	"2013"	11	200821	Unreliable	Unreliable	2.4	9.3
	"Tuscaloosa County, AL"	"01125"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2015"	"2015"	11	203976	Unreliable	Unreliable	2.5	9.6
	"Tuscaloosa County, AL"	"01125"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2016"	"2016"	13	206102	Unreliable	Unreliable	2.8	9.6
	"Tuscaloosa County, AL"	"01125"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2017"	"2017"	15	207811	Unreliable	Unreliable	3.9	11.9
	"Tuscaloosa County, AL"	"01125"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2018"	"2018"	10	208911	Unreliable	Unreliable	2.5	9.7
	"Tuscaloosa County, AL"	"01125"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2019"	"2019"	15	209355	Unreliable	Unreliable	3.9	12.0
	"Walker County, AL"	"01127"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2010"	"2010"	14	67023	Unreliable	Unreliable	11.0	35.2
	"Walker County, AL"	"01127"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2011"	"2011"	14	66661	Unreliable	Unreliable	11.8	37.9
	"Anchorage Borough, AK"	"02020"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2010"	"2010"	23	291826	7.9	7.4	4.6	11.3
	"Anchorage Borough, AK"	"02020"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2011"	"2011"	17	295570	Unreliable	Unreliable	3.2	9.2
	"Anchorage Borough, AK"	"02020"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2012"	"2012"	32	298610	10.7	10.5	7.2	15.0
	"Anchorage Borough, AK"	"02020"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2013"	"2013"	23	300950	7.6	6.9	4.3	10.4
	"Anchorage Borough, AK"	"02020"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2014"	"2014"	22	301010	7.3	7.1	4.4	10.8
	"Anchorage Borough, AK"	"02020"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2015"	"2015"	27	298695	9.0	9.1	6.0	13.4
	"Anchorage Borough, AK"	"02020"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2016"	"2016"	25	298192	8.4	8.1	5.2	12.1
	"Anchorage Borough, AK"	"02020"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2017"	"2017"	26	294356	8.8	7.9	5.1	11.7
	"Anchorage Borough, AK"	"02020"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2018"	"2018"	30	291538	10.3	9.7	6.5	14.0
	"Anchorage Borough, AK"	"02020"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2019"	"2019"	26	288000	9.0	9.3	6.0	13.7
	"Anchorage Borough, AK"	"02020"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2010"	"2010"	12	291826	Unreliable	Unreliable	2.0	6.7
	"Anchorage Borough, AK"	"02020"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2012"	"2012"	11	298610	Unreliable	Unreliable	1.7	6.0
	"Anchorage Borough, AK"	"02020"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2015"	"2015"	18	298695	Unreliable	Unreliable	3.1	8.4
	"Anchorage Borough, AK"	"02020"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2016"	"2016"	27	298192	9.1	8.6	5.6	12.6
	"Anchorage Borough, AK"	"02020"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2017"	"2017"	28	294356	9.5	9.6	6.3	14.1
