"Notes"	"County"	"County Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate	Age Adjusted Rate Lower 95% Confidence Interval	Age Adjusted Rate Upper 95% Confidence Interval
	"Maricopa County, AZ"	"04013"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2016"	"2016"	69	4242997	1.6	1.6	1.2	2.0
	"Maricopa County, AZ"	"04013"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2017"	"2017"	72	4307033	1.7	1.7	1.3	2.1
	"Maricopa County, AZ"	"04013"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2018"	"2018"	60	4410824	1.4	1.4	1.1	1.8
	"Maricopa County, AZ"	"04013"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2019"	"2019"	61	4485414	1.4	1.2	0.9	1.6
	"Pima County, AZ"	"04019"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2010"	"2010"	10	980263	Unreliable	Unreliable	0.4	1.6
	"Pima County, AZ"	"04019"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2011"	"2011"	13	989569	Unreliable	Unreliable	0.7	2.3
	"Pima County, AZ"	"04019"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2013"	"2013"	10	996554	Unreliable	Unreliable	0.5	1.8
	"Pima County, AZ"	"04019"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2014"	"2014"	16	1004516	Unreliable	Unreliable	1.0	2.9
	"Pima County, AZ"	"04019"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2015"	"2015"	10	1010025	Unreliable	Unreliable	0.4	1.8
	"Pima County, AZ"	"04019"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2016"	"2016"	15	1016206	Unreliable	Unreliable	0.7	2.2
	"Pima County, AZ"	"04019"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2017"	"2017"	12	1022769	Unreliable	Unreliable	0.6	2.1
	"Alameda County, CA"	"06001"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2010"	"2010"	11	1510271	Unreliable	Unreliable	0.3	1.2
	"Alameda County, CA"	"06001"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2011"	"2011"	18	1529875	Unreliable	Unreliable	0.7	1.9
	"Alameda County, CA"	"06001"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2012"	"2012"	11	1554720	Unreliable	Unreliable	0.3	1.0
	"Alameda County, CA"	"06001"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2013"	"2013"	11	1578891	Unreliable	Unreliable	0.3	1.2
	"Alameda County, CA"	"06001"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2015"	"2015"	11	1638215	Unreliable	Unreliable	0.3	1.1
	"Alameda County, CA"	"06001"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2016"	"2016"	13	1647704	Unreliable	Unreliable	0.4	1.3
	"Alameda County, CA"	"06001"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2017"	"2017"	14	1663190	Unreliable	Unreliable	0.4	1.3
	"Alameda County, CA"	"06001"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2018"	"2018"	15	1666753	Unreliable	Unreliable	0.5	1.5
	"Alameda County, CA"	"06001"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2019"	"2019"	12	1671329	Unreliable	Unreliable	0.4	1.2
	"Contra Costa County, CA"	"06013"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2010"	"2010"	12	1049025	Unreliable	Unreliable	0.6	1.9
	"Contra Costa County, CA"	"06013"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2012"	"2012"	13	1079597	Unreliable	Unreliable	0.6	2.1
	"Contra Costa County, CA"	"06013"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2014"	"2014"	10	1111339	Unreliable	Unreliable	0.4	1.5
	"Contra Costa County, CA"	"06013"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2016"	"2016"	18	1135127	Unreliable	Unreliable	0.9	2.6
	"Contra Costa County, CA"	"06013"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2019"	"2019"	12	1153526	Unreliable	Unreliable	0.5	1.7
	"Fresno County, CA"	"06019"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2010"	"2010"	19	930450	Unreliable	Unreliable	1.2	3.3
	"Fresno County, CA"	"06019"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2012"	"2012"	15	947895	Unreliable	Unreliable	0.9	2.8
	"Fresno County, CA"	"06019"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2013"	"2013"	15	955272	Unreliable	Unreliable	0.9	2.6
	"Fresno County, CA"	"06019"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2016"	"2016"	20	979915	2.0	2.0	1.2	3.2
	"Fresno County, CA"	"06019"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2017"	"2017"	11	989255	Unreliable	Unreliable	0.5	1.9
	"Fresno County, CA"	"06019"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2018"	"2018"	18	994400	Unreliable	Unreliable	1.1	3.0
	"Fresno County, CA"	"06019"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2019"	"2019"	15	999101	Unreliable	Unreliable	0.9	2.6
	"Kern County, CA"	"06029"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2010"	"2010"	11	839631	Unreliable	Unreliable	0.6	2.1
	"Kern County, CA"	"06029"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2012"	"2012"	10	856158	Unreliable	Unreliable	0.6	2.3
	"Kern County, CA"	"06029"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2013"	"2013"	10	864124	Unreliable	Unreliable	0.6	2.4
	"Kern County, CA"	"06029"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2014"	"2014"	12	874589	Unreliable	Unreliable	0.7	2.2
	"Kern County, CA"	"06029"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2015"	"2015"	14	882176	Unreliable	Unreliable	0.9	3.0
	"Kern County, CA"	"06029"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2016"	"2016"	15	884788	Unreliable	Unreliable	0.9	2.7
	"Kern County, CA"	"06029"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2017"	"2017"	18	893119	Unreliable	Unreliable	1.1	3.0
	"Kern County, CA"	"06029"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2019"	"2019"	19	900202	Unreliable	Unreliable	1.2	3.3
	"Los Angeles County, CA"	"06037"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2010"	"2010"	77	9818605	0.8	0.8	0.6	1.0
	"Los Angeles County, CA"	"06037"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2011"	"2011"	73	9889056	0.7	0.8	0.6	1.0
	"Los Angeles County, CA"	"06037"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2012"	"2012"	58	9962789	0.6	0.6	0.4	0.8
	"Los Angeles County, CA"	"06037"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2013"	"2013"	76	10017068	0.8	0.7	0.6	0.9
	"Los Angeles County, CA"	"06037"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2014"	"2014"	85	10116705	0.8	0.9	0.7	1.1
	"Los Angeles County, CA"	"06037"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2015"	"2015"	88	10170292	0.9	0.9	0.7	1.1
	"Los Angeles County, CA"	"06037"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2016"	"2016"	74	10137915	0.7	0.7	0.6	0.9
	"Los Angeles County, CA"	"06037"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2017"	"2017"	83	10163507	0.8	0.8	0.6	1.0
	"Los Angeles County, CA"	"06037"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2018"	"2018"	78	10105518	0.8	0.7	0.6	0.9
	"Los Angeles County, CA"	"06037"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2019"	"2019"	79	10039107	0.8	0.8	0.6	1.0
	"Monterey County, CA"	"06053"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2012"	"2012"	10	426762	Unreliable	Unreliable	1.1	4.3
	"Orange County, CA"	"06059"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2010"	"2010"	27	3010232	0.9	0.9	0.6	1.3
	"Orange County, CA"	"06059"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2011"	"2011"	28	3055745	0.9	0.9	0.6	1.3
	"Orange County, CA"	"06059"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2012"	"2012"	47	3090132	1.5	1.5	1.1	2.0
	"Orange County, CA"	"06059"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2013"	"2013"	34	3114363	1.1	1.1	0.7	1.5
	"Orange County, CA"	"06059"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2014"	"2014"	39	3145515	1.2	1.2	0.8	1.6
	"Orange County, CA"	"06059"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2015"	"2015"	36	3169776	1.1	1.1	0.8	1.5
	"Orange County, CA"	"06059"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2016"	"2016"	31	3172532	1.0	0.9	0.6	1.3
	"Orange County, CA"	"06059"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2017"	"2017"	30	3190400	0.9	0.9	0.6	1.3
	"Orange County, CA"	"06059"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2018"	"2018"	38	3185968	1.2	1.2	0.8	1.6
	"Orange County, CA"	"06059"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2019"	"2019"	31	3175692	1.0	0.9	0.6	1.3
	"Riverside County, CA"	"06065"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2010"	"2010"	23	2189641	1.1	1.1	0.7	1.6
	"Riverside County, CA"	"06065"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2011"	"2011"	23	2239620	1.0	1.1	0.7	1.6
	"Riverside County, CA"	"06065"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2012"	"2012"	17	2268783	Unreliable	Unreliable	0.4	1.2
	"Riverside County, CA"	"06065"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2013"	"2013"	18	2292507	Unreliable	Unreliable	0.5	1.3
	"Riverside County, CA"	"06065"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2014"	"2014"	15	2329271	Unreliable	Unreliable	0.4	1.0
	"Riverside County, CA"	"06065"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2015"	"2015"	25	2361026	1.1	1.1	0.7	1.6
	"Riverside County, CA"	"06065"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2016"	"2016"	19	2387741	Unreliable	Unreliable	0.5	1.3
	"Riverside County, CA"	"06065"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2017"	"2017"	16	2423266	Unreliable	Unreliable	0.4	1.1
	"Riverside County, CA"	"06065"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2018"	"2018"	25	2450758	1.0	1.0	0.7	1.5
	"Riverside County, CA"	"06065"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2019"	"2019"	28	2470546	1.1	1.1	0.7	1.6
	"Sacramento County, CA"	"06067"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2010"	"2010"	23	1418788	1.6	1.7	1.0	2.5
	"Sacramento County, CA"	"06067"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2011"	"2011"	22	1436105	1.5	1.5	0.9	2.3
	"Sacramento County, CA"	"06067"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2012"	"2012"	20	1450121	1.4	1.4	0.8	2.1
	"Sacramento County, CA"	"06067"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2013"	"2013"	19	1462131	Unreliable	Unreliable	0.8	2.0
	"Sacramento County, CA"	"06067"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2014"	"2014"	25	1482026	1.7	1.7	1.1	2.5
	"Sacramento County, CA"	"06067"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2015"	"2015"	30	1501335	2.0	1.9	1.3	2.8
	"Sacramento County, CA"	"06067"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2016"	"2016"	19	1514460	Unreliable	Unreliable	0.7	1.8
	"Sacramento County, CA"	"06067"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2017"	"2017"	17	1530615	Unreliable	Unreliable	0.7	1.9
	"Sacramento County, CA"	"06067"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2018"	"2018"	18	1540975	Unreliable	Unreliable	0.7	1.9
	"Sacramento County, CA"	"06067"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2019"	"2019"	23	1552058	1.5	1.4	0.9	2.2
	"San Bernardino County, CA"	"06071"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2010"	"2010"	21	2035210	1.0	1.0	0.6	1.6
	"San Bernardino County, CA"	"06071"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2011"	"2011"	10	2065377	Unreliable	Unreliable	0.2	0.9
	"San Bernardino County, CA"	"06071"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2012"	"2012"	17	2081313	Unreliable	Unreliable	0.5	1.3
	"San Bernardino County, CA"	"06071"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2013"	"2013"	17	2088371	Unreliable	Unreliable	0.5	1.3
	"San Bernardino County, CA"	"06071"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2014"	"2014"	18	2112619	Unreliable	Unreliable	0.5	1.4
	"San Bernardino County, CA"	"06071"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2015"	"2015"	14	2128133	Unreliable	Unreliable	0.4	1.1
	"San Bernardino County, CA"	"06071"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2016"	"2016"	15	2140096	Unreliable	Unreliable	0.4	1.2
	"San Bernardino County, CA"	"06071"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2017"	"2017"	30	2157404	1.4	1.4	0.9	2.0
	"San Bernardino County, CA"	"06071"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2018"	"2018"	18	2171603	Unreliable	Unreliable	0.5	1.4
	"San Bernardino County, CA"	"06071"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2019"	"2019"	18	2180085	Unreliable	Unreliable	0.5	1.3
	"San Diego County, CA"	"06073"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2010"	"2010"	33	3095313	1.1	1.1	0.8	1.6
	"San Diego County, CA"	"06073"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2011"	"2011"	30	3140069	1.0	0.9	0.6	1.3
	"San Diego County, CA"	"06073"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2012"	"2012"	25	3177063	0.8	0.8	0.5	1.1
	"San Diego County, CA"	"06073"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2013"	"2013"	30	3211252	0.9	0.9	0.6	1.3
	"San Diego County, CA"	"06073"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2014"	"2014"	31	3263431	0.9	1.0	0.6	1.4
	"San Diego County, CA"	"06073"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2015"	"2015"	16	3299521	Unreliable	Unreliable	0.3	0.8
	"San Diego County, CA"	"06073"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2016"	"2016"	23	3317749	0.7	0.7	0.4	1.0
	"San Diego County, CA"	"06073"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2017"	"2017"	25	3337685	0.7	0.7	0.5	1.1
	"San Diego County, CA"	"06073"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2018"	"2018"	49	3343364	1.5	1.4	1.0	1.8
	"San Diego County, CA"	"06073"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2019"	"2019"	30	3338330	0.9	0.9	0.6	1.3
	"San Francisco County, CA"	"06075"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2011"	"2011"	11	812826	Unreliable	Unreliable	0.6	2.2
	"San Francisco County, CA"	"06075"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2012"	"2012"	14	825863	Unreliable	Unreliable	1.0	3.2
	"San Francisco County, CA"	"06075"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2015"	"2015"	10	864816	Unreliable	Unreliable	0.5	2.3
	"San Joaquin County, CA"	"06077"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2010"	"2010"	12	685306	Unreliable	Unreliable	0.9	2.9
	"San Joaquin County, CA"	"06077"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2011"	"2011"	19	696214	Unreliable	Unreliable	1.6	4.2
	"San Joaquin County, CA"	"06077"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2013"	"2013"	11	704379	Unreliable	Unreliable	0.8	2.8
	"San Joaquin County, CA"	"06077"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2014"	"2014"	14	715597	Unreliable	Unreliable	1.1	3.4
	"San Joaquin County, CA"	"06077"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2017"	"2017"	12	745424	Unreliable	Unreliable	0.8	2.7
	"San Joaquin County, CA"	"06077"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2019"	"2019"	10	762148	Unreliable	Unreliable	0.7	2.6
	"San Mateo County, CA"	"06081"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2010"	"2010"	11	718451	Unreliable	Unreliable	0.7	2.5
	"San Mateo County, CA"	"06081"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2012"	"2012"	12	739311	Unreliable	Unreliable	0.7	2.6
	"San Mateo County, CA"	"06081"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2013"	"2013"	13	747373	Unreliable	Unreliable	0.9	2.8
	"San Mateo County, CA"	"06081"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2016"	"2016"	13	764797	Unreliable	Unreliable	0.7	2.4
	"Santa Clara County, CA"	"06085"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2010"	"2010"	15	1781642	Unreliable	Unreliable	0.4	1.3
	"Santa Clara County, CA"	"06085"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2012"	"2012"	11	1837504	Unreliable	Unreliable	0.3	1.0
	"Santa Clara County, CA"	"06085"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2013"	"2013"	20	1862041	1.1	1.0	0.6	1.6
	"Santa Clara County, CA"	"06085"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2014"	"2014"	17	1894605	Unreliable	Unreliable	0.5	1.4
	"Santa Clara County, CA"	"06085"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2015"	"2015"	12	1918044	Unreliable	Unreliable	0.3	1.2
	"Santa Clara County, CA"	"06085"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2016"	"2016"	19	1919402	Unreliable	Unreliable	0.6	1.5
	"Santa Clara County, CA"	"06085"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2017"	"2017"	23	1938153	1.2	1.2	0.8	1.9
	"Santa Clara County, CA"	"06085"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2018"	"2018"	18	1937570	Unreliable	Unreliable	0.6	1.5
	"Santa Clara County, CA"	"06085"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2019"	"2019"	22	1927852	1.1	1.1	0.7	1.6
	"Solano County, CA"	"06095"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2013"	"2013"	10	424788	Unreliable	Unreliable	1.1	4.1
	"Solano County, CA"	"06095"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2017"	"2017"	11	445458	Unreliable	Unreliable	1.1	4.3
	"Stanislaus County, CA"	"06099"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2010"	"2010"	15	514453	Unreliable	Unreliable	1.7	4.9
	"Stanislaus County, CA"	"06099"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2011"	"2011"	11	518522	Unreliable	Unreliable	1.0	3.5
	"Stanislaus County, CA"	"06099"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2012"	"2012"	12	521726	Unreliable	Unreliable	1.2	4.0
	"Stanislaus County, CA"	"06099"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2015"	"2015"	13	538388	Unreliable	Unreliable	1.3	4.2
	"Stanislaus County, CA"	"06099"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2017"	"2017"	14	547899	Unreliable	Unreliable	1.4	4.4
	"Tulare County, CA"	"06107"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2017"	"2017"	10	464493	Unreliable	Unreliable	1.0	3.7
	"Ventura County, CA"	"06111"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2011"	"2011"	10	831771	Unreliable	Unreliable	0.6	2.2
	"Ventura County, CA"	"06111"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2014"	"2014"	10	846178	Unreliable	Unreliable	0.5	1.9
	"Ventura County, CA"	"06111"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2017"	"2017"	18	854223	Unreliable	Unreliable	1.2	3.3
	"Ventura County, CA"	"06111"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2018"	"2018"	11	850967	Unreliable	Unreliable	0.6	2.2
	"Boulder County, CO"	"08013"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2015"	"2015"	11	319372	Unreliable	Unreliable	1.6	6.2
	"Denver County, CO"	"08031"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2011"	"2011"	10	619968	Unreliable	Unreliable	0.8	3.1
	"Denver County, CO"	"08031"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2018"	"2018"	13	716492	Unreliable	Unreliable	0.9	3.0
	"El Paso County, CO"	"08041"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2012"	"2012"	13	644964	Unreliable	Unreliable	1.1	3.5
	"El Paso County, CO"	"08041"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2015"	"2015"	12	674471	Unreliable	Unreliable	0.9	3.0
	"El Paso County, CO"	"08041"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2016"	"2016"	12	688284	Unreliable	Unreliable	0.9	3.1
	"El Paso County, CO"	"08041"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2017"	"2017"	17	699232	Unreliable	Unreliable	1.4	3.8
	"El Paso County, CO"	"08041"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2018"	"2018"	21	713856	2.9	2.9	1.8	4.4
	"El Paso County, CO"	"08041"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2019"	"2019"	13	720403	Unreliable	Unreliable	1.0	3.2
	"Fairfield County, CT"	"09001"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2010"	"2010"	11	916829	Unreliable	Unreliable	0.6	2.2
	"Fairfield County, CT"	"09001"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2011"	"2011"	10	925899	Unreliable	Unreliable	0.5	2.0
	"Hartford County, CT"	"09003"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2011"	"2011"	10	894705	Unreliable	Unreliable	0.5	2.0
	"Hartford County, CT"	"09003"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2012"	"2012"	11	897259	Unreliable	Unreliable	0.6	2.3
	"Hartford County, CT"	"09003"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2013"	"2013"	12	898272	Unreliable	Unreliable	0.6	2.3
	"District of Columbia, DC"	"11001"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2016"	"2016"	11	681170	Unreliable	Unreliable	0.8	3.0
	"Brevard County, FL"	"12009"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2010"	"2010"	11	543376	Unreliable	Unreliable	0.8	3.2
	"Brevard County, FL"	"12009"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2011"	"2011"	15	543566	Unreliable	Unreliable	1.4	4.4
	"Brevard County, FL"	"12009"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2012"	"2012"	17	547307	Unreliable	Unreliable	1.8	5.4
	"Brevard County, FL"	"12009"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2013"	"2013"	19	550823	Unreliable	Unreliable	1.7	4.9
	"Brevard County, FL"	"12009"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2014"	"2014"	19	556885	Unreliable	Unreliable	2.0	5.7
