"Notes"	"County"	"County Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate	Age Adjusted Rate Lower 95% Confidence Interval	Age Adjusted Rate Upper 95% Confidence Interval
	"Contra Costa County, CA"	"06013"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2013"	"2013"	19	1094205	Unreliable	Unreliable	0.9	2.5
	"Contra Costa County, CA"	"06013"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2014"	"2014"	16	1111339	Unreliable	Unreliable	0.8	2.2
	"Contra Costa County, CA"	"06013"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2015"	"2015"	20	1126745	1.8	1.6	0.9	2.5
	"Contra Costa County, CA"	"06013"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2016"	"2016"	17	1135127	Unreliable	Unreliable	0.7	2.1
	"Contra Costa County, CA"	"06013"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2017"	"2017"	20	1147439	1.7	1.4	0.9	2.2
	"Contra Costa County, CA"	"06013"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2018"	"2018"	22	1150215	1.9	1.5	1.0	2.3
	"Fresno County, CA"	"06019"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2010"	"2010"	11	930450	Unreliable	Unreliable	0.7	2.5
	"Fresno County, CA"	"06019"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2011"	"2011"	11	942904	Unreliable	Unreliable	0.6	2.3
	"Fresno County, CA"	"06019"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2012"	"2012"	18	947895	Unreliable	Unreliable	1.2	3.3
	"Fresno County, CA"	"06019"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2014"	"2014"	13	965974	Unreliable	Unreliable	0.8	2.5
	"Fresno County, CA"	"06019"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2015"	"2015"	15	974861	Unreliable	Unreliable	0.9	2.7
	"Fresno County, CA"	"06019"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2017"	"2017"	11	989255	Unreliable	Unreliable	0.6	2.3
	"Fresno County, CA"	"06019"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2018"	"2018"	16	994400	Unreliable	Unreliable	1.0	2.9
	"Fresno County, CA"	"06019"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2019"	"2019"	11	999101	Unreliable	Unreliable	0.6	2.1
	"Kern County, CA"	"06029"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2013"	"2013"	13	864124	Unreliable	Unreliable	1.1	3.6
	"Los Angeles County, CA"	"06037"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2010"	"2010"	94	9818605	1.0	1.0	0.8	1.3
	"Los Angeles County, CA"	"06037"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2011"	"2011"	93	9889056	0.9	1.0	0.8	1.2
	"Los Angeles County, CA"	"06037"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2012"	"2012"	102	9962789	1.0	1.0	0.8	1.2
	"Los Angeles County, CA"	"06037"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2013"	"2013"	112	10017068	1.1	1.1	0.9	1.3
	"Los Angeles County, CA"	"06037"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2014"	"2014"	82	10116705	0.8	0.8	0.6	1.0
	"Los Angeles County, CA"	"06037"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2015"	"2015"	107	10170292	1.1	1.0	0.8	1.2
	"Los Angeles County, CA"	"06037"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2016"	"2016"	107	10137915	1.1	1.0	0.8	1.2
	"Los Angeles County, CA"	"06037"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2017"	"2017"	99	10163507	1.0	0.9	0.7	1.1
	"Los Angeles County, CA"	"06037"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2018"	"2018"	113	10105518	1.1	1.0	0.8	1.2
	"Los Angeles County, CA"	"06037"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2019"	"2019"	101	10039107	1.0	0.9	0.7	1.1
	"Los Angeles County, CA"	"06037"	"Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01,N04)"	"GR113-098"	"2015"	"2015"	11	10170292	Unreliable	Unreliable	0.0	0.2
	"Los Angeles County, CA"	"06037"	"Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01,N04)"	"GR113-098"	"2018"	"2018"	14	10105518	Unreliable	Unreliable	0.1	0.2
	"Los Angeles County, CA"	"06037"	"Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01,N04)"	"GR113-098"	"2019"	"2019"	12	10039107	Unreliable	Unreliable	0.1	0.2
	"Orange County, CA"	"06059"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2010"	"2010"	28	3010232	0.9	1.0	0.6	1.4
	"Orange County, CA"	"06059"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2011"	"2011"	24	3055745	0.8	0.8	0.5	1.1
	"Orange County, CA"	"06059"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2012"	"2012"	30	3090132	1.0	0.9	0.6	1.3
	"Orange County, CA"	"06059"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2013"	"2013"	30	3114363	1.0	0.9	0.6	1.4
	"Orange County, CA"	"06059"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2014"	"2014"	28	3145515	0.9	0.8	0.5	1.2
	"Orange County, CA"	"06059"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2015"	"2015"	28	3169776	0.9	0.8	0.5	1.2
	"Orange County, CA"	"06059"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2016"	"2016"	28	3172532	0.9	0.9	0.6	1.3
	"Orange County, CA"	"06059"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2017"	"2017"	33	3190400	1.0	0.9	0.6	1.3
	"Orange County, CA"	"06059"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2018"	"2018"	26	3185968	0.8	0.7	0.5	1.0
	"Orange County, CA"	"06059"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2019"	"2019"	31	3175692	1.0	0.8	0.6	1.2
	"Placer County, CA"	"06061"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2013"	"2013"	10	367309	Unreliable	Unreliable	1.0	3.6
	"Placer County, CA"	"06061"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2018"	"2018"	11	393149	Unreliable	Unreliable	0.9	3.3
	"Riverside County, CA"	"06065"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2010"	"2010"	20	2189641	0.9	1.0	0.6	1.5
	"Riverside County, CA"	"06065"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2011"	"2011"	28	2239620	1.3	1.3	0.9	1.9
	"Riverside County, CA"	"06065"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2012"	"2012"	16	2268783	Unreliable	Unreliable	0.4	1.2
	"Riverside County, CA"	"06065"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2013"	"2013"	21	2292507	0.9	0.9	0.6	1.4
	"Riverside County, CA"	"06065"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2014"	"2014"	22	2329271	0.9	0.9	0.6	1.4
	"Riverside County, CA"	"06065"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2015"	"2015"	18	2361026	Unreliable	Unreliable	0.4	1.2
	"Riverside County, CA"	"06065"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2016"	"2016"	28	2387741	1.2	1.1	0.7	1.6
	"Riverside County, CA"	"06065"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2017"	"2017"	27	2423266	1.1	1.0	0.7	1.5
	"Riverside County, CA"	"06065"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2018"	"2018"	30	2450758	1.2	1.1	0.8	1.6
	"Riverside County, CA"	"06065"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2019"	"2019"	28	2470546	1.1	1.0	0.7	1.5
	"Sacramento County, CA"	"06067"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2010"	"2010"	18	1418788	Unreliable	Unreliable	0.8	2.2
	"Sacramento County, CA"	"06067"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2011"	"2011"	28	1436105	1.9	2.0	1.3	2.9
	"Sacramento County, CA"	"06067"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2012"	"2012"	19	1450121	Unreliable	Unreliable	0.8	2.0
	"Sacramento County, CA"	"06067"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2013"	"2013"	16	1462131	Unreliable	Unreliable	0.7	1.9
	"Sacramento County, CA"	"06067"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2014"	"2014"	23	1482026	1.6	1.4	0.9	2.1
	"Sacramento County, CA"	"06067"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2015"	"2015"	24	1501335	1.6	1.6	1.0	2.3
	"Sacramento County, CA"	"06067"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2016"	"2016"	29	1514460	1.9	1.8	1.2	2.6
	"Sacramento County, CA"	"06067"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2017"	"2017"	32	1530615	2.1	1.9	1.3	2.7
	"Sacramento County, CA"	"06067"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2018"	"2018"	20	1540975	1.3	1.2	0.7	1.8
	"Sacramento County, CA"	"06067"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2019"	"2019"	12	1552058	Unreliable	Unreliable	0.4	1.3
	"San Bernardino County, CA"	"06071"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2010"	"2010"	14	2035210	Unreliable	Unreliable	0.5	1.6
	"San Bernardino County, CA"	"06071"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2011"	"2011"	15	2065377	Unreliable	Unreliable	0.5	1.6
	"San Bernardino County, CA"	"06071"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2012"	"2012"	18	2081313	Unreliable	Unreliable	0.6	1.7
	"San Bernardino County, CA"	"06071"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2013"	"2013"	19	2088371	Unreliable	Unreliable	0.7	1.9
	"San Bernardino County, CA"	"06071"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2014"	"2014"	26	2112619	1.2	1.4	0.9	2.1
	"San Bernardino County, CA"	"06071"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2015"	"2015"	13	2128133	Unreliable	Unreliable	0.4	1.2
	"San Bernardino County, CA"	"06071"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2016"	"2016"	17	2140096	Unreliable	Unreliable	0.5	1.4
	"San Bernardino County, CA"	"06071"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2017"	"2017"	19	2157404	Unreliable	Unreliable	0.6	1.7
	"San Bernardino County, CA"	"06071"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2018"	"2018"	21	2171603	1.0	1.0	0.6	1.6
	"San Bernardino County, CA"	"06071"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2019"	"2019"	23	2180085	1.1	1.2	0.8	1.8
	"San Diego County, CA"	"06073"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2010"	"2010"	34	3095313	1.1	1.1	0.8	1.6
	"San Diego County, CA"	"06073"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2011"	"2011"	38	3140069	1.2	1.2	0.8	1.6
	"San Diego County, CA"	"06073"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2012"	"2012"	35	3177063	1.1	1.0	0.7	1.5
	"San Diego County, CA"	"06073"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2013"	"2013"	40	3211252	1.2	1.2	0.9	1.7
	"San Diego County, CA"	"06073"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2014"	"2014"	48	3263431	1.5	1.4	1.0	1.9
	"San Diego County, CA"	"06073"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2015"	"2015"	52	3299521	1.6	1.5	1.1	1.9
	"San Diego County, CA"	"06073"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2016"	"2016"	37	3317749	1.1	1.0	0.7	1.4
	"San Diego County, CA"	"06073"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2017"	"2017"	43	3337685	1.3	1.2	0.9	1.6
	"San Diego County, CA"	"06073"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2018"	"2018"	34	3343364	1.0	0.9	0.6	1.3
	"San Diego County, CA"	"06073"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2019"	"2019"	46	3338330	1.4	1.2	0.9	1.6
	"San Francisco County, CA"	"06075"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2010"	"2010"	16	805235	Unreliable	Unreliable	0.9	2.6
	"San Francisco County, CA"	"06075"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2011"	"2011"	11	812826	Unreliable	Unreliable	0.6	2.0
	"San Francisco County, CA"	"06075"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2012"	"2012"	16	825863	Unreliable	Unreliable	0.9	2.4
	"San Francisco County, CA"	"06075"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2014"	"2014"	10	852469	Unreliable	Unreliable	0.4	1.6
	"San Francisco County, CA"	"06075"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2015"	"2015"	11	864816	Unreliable	Unreliable	0.5	1.9
	"San Francisco County, CA"	"06075"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2016"	"2016"	11	870887	Unreliable	Unreliable	0.4	1.6
	"San Francisco County, CA"	"06075"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2017"	"2017"	10	884363	Unreliable	Unreliable	0.4	1.7
	"San Joaquin County, CA"	"06077"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2015"	"2015"	10	726106	Unreliable	Unreliable	0.7	2.6
	"San Joaquin County, CA"	"06077"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2017"	"2017"	10	745424	Unreliable	Unreliable	0.6	2.4
	"San Joaquin County, CA"	"06077"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2018"	"2018"	13	752660	Unreliable	Unreliable	0.9	3.0
	"San Mateo County, CA"	"06081"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2013"	"2013"	12	747373	Unreliable	Unreliable	0.7	2.3
	"San Mateo County, CA"	"06081"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2014"	"2014"	10	758581	Unreliable	Unreliable	0.5	2.1
	"San Mateo County, CA"	"06081"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2016"	"2016"	10	764797	Unreliable	Unreliable	0.5	1.7
	"San Mateo County, CA"	"06081"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2017"	"2017"	10	771410	Unreliable	Unreliable	0.5	1.8
	"Santa Barbara County, CA"	"06083"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2010"	"2010"	10	423895	Unreliable	Unreliable	0.9	3.5
	"Santa Barbara County, CA"	"06083"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2018"	"2018"	10	446527	Unreliable	Unreliable	0.8	3.4
	"Santa Clara County, CA"	"06085"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2010"	"2010"	19	1781642	Unreliable	Unreliable	0.7	1.8
	"Santa Clara County, CA"	"06085"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2011"	"2011"	15	1809378	Unreliable	Unreliable	0.5	1.4
	"Santa Clara County, CA"	"06085"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2012"	"2012"	16	1837504	Unreliable	Unreliable	0.5	1.5
	"Santa Clara County, CA"	"06085"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2013"	"2013"	11	1862041	Unreliable	Unreliable	0.3	1.1
	"Santa Clara County, CA"	"06085"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2014"	"2014"	24	1894605	1.3	1.3	0.8	1.9
	"Santa Clara County, CA"	"06085"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2015"	"2015"	20	1918044	1.0	1.0	0.6	1.6
	"Santa Clara County, CA"	"06085"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2016"	"2016"	14	1919402	Unreliable	Unreliable	0.4	1.2
	"Santa Clara County, CA"	"06085"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2017"	"2017"	25	1938153	1.3	1.2	0.8	1.8
	"Santa Clara County, CA"	"06085"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2018"	"2018"	24	1937570	1.2	1.2	0.7	1.7
	"Santa Clara County, CA"	"06085"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2019"	"2019"	18	1927852	Unreliable	Unreliable	0.5	1.3
	"Sonoma County, CA"	"06097"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2013"	"2013"	14	495025	Unreliable	Unreliable	1.2	3.8
	"Stanislaus County, CA"	"06099"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2013"	"2013"	10	525491	Unreliable	Unreliable	0.9	3.6
	"Stanislaus County, CA"	"06099"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2019"	"2019"	10	550660	Unreliable	Unreliable	0.9	3.4
	"Ventura County, CA"	"06111"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2010"	"2010"	12	823318	Unreliable	Unreliable	0.7	2.4
	"Ventura County, CA"	"06111"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2015"	"2015"	13	850536	Unreliable	Unreliable	0.7	2.3
	"Ventura County, CA"	"06111"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2019"	"2019"	16	846006	Unreliable	Unreliable	0.8	2.4
	"Adams County, CO"	"08001"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2016"	"2016"	11	498187	Unreliable	Unreliable	1.5	5.5
	"Arapahoe County, CO"	"08005"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2015"	"2015"	11	631096	Unreliable	Unreliable	0.9	3.3
	"Denver County, CO"	"08031"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2010"	"2010"	13	600158	Unreliable	Unreliable	1.1	3.6
	"Denver County, CO"	"08031"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2012"	"2012"	11	634265	Unreliable	Unreliable	1.0	3.6
	"El Paso County, CO"	"08041"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2015"	"2015"	11	674471	Unreliable	Unreliable	0.9	3.4
	"Fairfield County, CT"	"09001"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2013"	"2013"	10	939904	Unreliable	Unreliable	0.4	1.7
	"Fairfield County, CT"	"09001"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2014"	"2014"	10	945438	Unreliable	Unreliable	0.4	1.8
	"Fairfield County, CT"	"09001"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2018"	"2018"	17	943823	Unreliable	Unreliable	0.7	1.9
	"Fairfield County, CT"	"09001"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2019"	"2019"	18	943332	Unreliable	Unreliable	0.9	2.4
