"Notes"	"County"	"County Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate	Age Adjusted Rate Lower 95% Confidence Interval	Age Adjusted Rate Upper 95% Confidence Interval
	"Jefferson County, AL"	"01073"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2010"	"2010"	24	658466	3.6	3.4	2.2	5.1
	"Jefferson County, AL"	"01073"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2011"	"2011"	27	658931	4.1	3.6	2.4	5.3
	"Jefferson County, AL"	"01073"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2012"	"2012"	29	660009	4.4	4.2	2.8	6.1
	"Jefferson County, AL"	"01073"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2013"	"2013"	29	659479	4.4	3.9	2.6	5.7
	"Jefferson County, AL"	"01073"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2014"	"2014"	35	660793	5.3	4.2	2.9	5.9
	"Jefferson County, AL"	"01073"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2015"	"2015"	29	660367	4.4	3.7	2.5	5.4
	"Jefferson County, AL"	"01073"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2016"	"2016"	21	659521	3.2	2.7	1.7	4.2
	"Jefferson County, AL"	"01073"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2017"	"2017"	32	659197	4.9	3.9	2.6	5.5
	"Jefferson County, AL"	"01073"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2018"	"2018"	33	659300	5.0	4.1	2.8	5.8
	"Jefferson County, AL"	"01073"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2019"	"2019"	36	658573	5.5	4.3	3.0	6.0
	"Lee County, AL"	"01081"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2017"	"2017"	11	161604	Unreliable	Unreliable	3.4	13.0
	"Madison County, AL"	"01089"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2017"	"2017"	12	361046	Unreliable	Unreliable	1.4	4.9
	"Madison County, AL"	"01089"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2018"	"2018"	13	366519	Unreliable	Unreliable	1.5	4.7
	"Madison County, AL"	"01089"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2010"	"2010"	14	334811	Unreliable	Unreliable	2.2	6.6
	"Madison County, AL"	"01089"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2011"	"2011"	16	340111	Unreliable	Unreliable	2.4	6.8
	"Madison County, AL"	"01089"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2015"	"2015"	14	353089	Unreliable	Unreliable	1.9	5.9
	"Madison County, AL"	"01089"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2016"	"2016"	15	356967	Unreliable	Unreliable	1.9	5.6
	"Madison County, AL"	"01089"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2017"	"2017"	20	361046	5.5	4.7	2.8	7.4
	"Madison County, AL"	"01089"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2018"	"2018"	13	366519	Unreliable	Unreliable	1.6	5.1
	"Madison County, AL"	"01089"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2019"	"2019"	11	372909	Unreliable	Unreliable	1.2	4.5
	"Madison County, AL"	"01089"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2010"	"2010"	14	334811	Unreliable	Unreliable	2.4	7.3
	"Madison County, AL"	"01089"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2013"	"2013"	12	346892	Unreliable	Unreliable	1.7	5.6
	"Madison County, AL"	"01089"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2015"	"2015"	15	353089	Unreliable	Unreliable	2.0	6.0
	"Madison County, AL"	"01089"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2017"	"2017"	14	361046	Unreliable	Unreliable	2.0	6.1
	"Madison County, AL"	"01089"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2018"	"2018"	13	366519	Unreliable	Unreliable	1.4	4.7
	"Madison County, AL"	"01089"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2019"	"2019"	11	372909	Unreliable	Unreliable	1.3	4.6
	"Mobile County, AL"	"01097"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2010"	"2010"	16	412992	Unreliable	Unreliable	2.1	6.1
	"Mobile County, AL"	"01097"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2011"	"2011"	12	412577	Unreliable	Unreliable	1.4	4.6
	"Mobile County, AL"	"01097"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2014"	"2014"	12	415123	Unreliable	Unreliable	1.2	4.0
	"Mobile County, AL"	"01097"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2015"	"2015"	16	415395	Unreliable	Unreliable	1.9	5.5
	"Mobile County, AL"	"01097"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2016"	"2016"	17	414836	Unreliable	Unreliable	1.9	5.5
	"Mobile County, AL"	"01097"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2017"	"2017"	11	413955	Unreliable	Unreliable	1.0	3.6
	"Mobile County, AL"	"01097"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2018"	"2018"	11	413757	Unreliable	Unreliable	1.1	4.1
	"Mobile County, AL"	"01097"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2019"	"2019"	14	413210	Unreliable	Unreliable	1.4	4.6
	"Mobile County, AL"	"01097"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2010"	"2010"	21	412992	5.1	4.5	2.7	6.9
	"Mobile County, AL"	"01097"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2011"	"2011"	24	412577	5.8	5.0	3.2	7.5
	"Mobile County, AL"	"01097"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2012"	"2012"	23	413936	5.6	5.0	3.2	7.6
	"Mobile County, AL"	"01097"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2013"	"2013"	20	414079	4.8	3.9	2.3	6.0
	"Mobile County, AL"	"01097"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2014"	"2014"	24	415123	5.8	4.7	3.0	7.0
	"Mobile County, AL"	"01097"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2015"	"2015"	23	415395	5.5	5.1	3.2	7.7
	"Mobile County, AL"	"01097"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2016"	"2016"	23	414836	5.5	4.7	3.0	7.1
	"Mobile County, AL"	"01097"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2017"	"2017"	23	413955	5.6	4.0	2.5	6.1
	"Mobile County, AL"	"01097"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2018"	"2018"	22	413757	5.3	4.4	2.7	6.7
	"Mobile County, AL"	"01097"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2019"	"2019"	19	413210	Unreliable	Unreliable	2.2	5.8
	"Mobile County, AL"	"01097"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2010"	"2010"	15	412992	Unreliable	Unreliable	1.9	5.6
	"Mobile County, AL"	"01097"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2011"	"2011"	28	412577	6.8	6.4	4.2	9.3
	"Mobile County, AL"	"01097"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2012"	"2012"	21	413936	5.1	4.6	2.8	7.1
	"Mobile County, AL"	"01097"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2013"	"2013"	13	414079	Unreliable	Unreliable	1.5	4.7
	"Mobile County, AL"	"01097"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2014"	"2014"	13	415123	Unreliable	Unreliable	1.5	4.9
	"Mobile County, AL"	"01097"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2015"	"2015"	10	415395	Unreliable	Unreliable	1.0	4.0
	"Mobile County, AL"	"01097"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2016"	"2016"	19	414836	Unreliable	Unreliable	2.4	6.4
	"Mobile County, AL"	"01097"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2017"	"2017"	16	413955	Unreliable	Unreliable	1.8	5.4
	"Mobile County, AL"	"01097"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2018"	"2018"	18	413757	Unreliable	Unreliable	2.1	5.7
	"Mobile County, AL"	"01097"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2019"	"2019"	17	413210	Unreliable	Unreliable	1.8	5.2
	"Montgomery County, AL"	"01101"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2012"	"2012"	10	230149	Unreliable	Unreliable	1.8	6.9
	"Montgomery County, AL"	"01101"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2010"	"2010"	10	229363	Unreliable	Unreliable	2.2	8.3
	"Montgomery County, AL"	"01101"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2012"	"2012"	11	230149	Unreliable	Unreliable	2.4	8.7
	"Montgomery County, AL"	"01101"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2013"	"2013"	14	226659	Unreliable	Unreliable	3.2	9.9
	"Montgomery County, AL"	"01101"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2014"	"2014"	11	226189	Unreliable	Unreliable	2.2	7.9
	"Montgomery County, AL"	"01101"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2016"	"2016"	11	226349	Unreliable	Unreliable	2.1	7.7
	"Montgomery County, AL"	"01101"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2017"	"2017"	14	226646	Unreliable	Unreliable	2.9	8.8
	"Montgomery County, AL"	"01101"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2010"	"2010"	10	229363	Unreliable	Unreliable	2.1	7.9
	"Montgomery County, AL"	"01101"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2011"	"2011"	10	232032	Unreliable	Unreliable	2.1	8.1
	"Montgomery County, AL"	"01101"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2013"	"2013"	12	226659	Unreliable	Unreliable	2.7	9.2
	"Montgomery County, AL"	"01101"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2014"	"2014"	14	226189	Unreliable	Unreliable	3.2	9.8
	"Montgomery County, AL"	"01101"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2015"	"2015"	15	226519	Unreliable	Unreliable	3.4	10.0
	"Montgomery County, AL"	"01101"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2016"	"2016"	17	226349	Unreliable	Unreliable	3.6	10.1
	"Montgomery County, AL"	"01101"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2017"	"2017"	11	226646	Unreliable	Unreliable	2.1	7.4
	"Montgomery County, AL"	"01101"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2018"	"2018"	10	225763	Unreliable	Unreliable	1.7	7.2
	"Montgomery County, AL"	"01101"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2019"	"2019"	10	226486	Unreliable	Unreliable	2.0	7.5
	"Shelby County, AL"	"01117"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2016"	"2016"	12	210622	Unreliable	Unreliable	2.5	8.8
	"Shelby County, AL"	"01117"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2011"	"2011"	11	197936	Unreliable	Unreliable	2.5	9.6
	"Tuscaloosa County, AL"	"01125"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2015"	"2015"	13	203976	Unreliable	Unreliable	3.3	11.2
	"Tuscaloosa County, AL"	"01125"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2018"	"2018"	10	208911	Unreliable	Unreliable	2.2	8.4
	"Tuscaloosa County, AL"	"01125"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2015"	"2015"	12	203976	Unreliable	Unreliable	3.1	10.6
	"Tuscaloosa County, AL"	"01125"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2017"	"2017"	10	207811	Unreliable	Unreliable	2.4	9.2
	"Anchorage Borough, AK"	"02020"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2018"	"2018"	10	291538	Unreliable	Unreliable	1.4	5.6
	"Anchorage Borough, AK"	"02020"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2019"	"2019"	10	288000	Unreliable	Unreliable	1.7	7.2
	"Anchorage Borough, AK"	"02020"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2011"	"2011"	10	295570	Unreliable	Unreliable	1.8	8.1
	"Anchorage Borough, AK"	"02020"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2013"	"2013"	12	300950	Unreliable	Unreliable	2.4	9.3
	"Anchorage Borough, AK"	"02020"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2014"	"2014"	11	301010	Unreliable	Unreliable	2.3	9.4
	"Anchorage Borough, AK"	"02020"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2015"	"2015"	13	298695	Unreliable	Unreliable	2.5	8.9
	"Anchorage Borough, AK"	"02020"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2016"	"2016"	15	298192	Unreliable	Unreliable	2.9	9.0
	"Anchorage Borough, AK"	"02020"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2019"	"2019"	15	288000	Unreliable	Unreliable	3.3	10.2
	"Anchorage Borough, AK"	"02020"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2012"	"2012"	10	298610	Unreliable	Unreliable	1.8	7.4
	"Anchorage Borough, AK"	"02020"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2016"	"2016"	15	298192	Unreliable	Unreliable	3.0	9.2
	"Cochise County, AZ"	"04003"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2010"	"2010"	10	131346	Unreliable	Unreliable	2.7	11.4
	"Cochise County, AZ"	"04003"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2014"	"2014"	12	127448	Unreliable	Unreliable	3.3	11.2
	"Cochise County, AZ"	"04003"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2019"	"2019"	12	125922	Unreliable	Unreliable	3.1	11.2
	"Gila County, AZ"	"04007"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2013"	"2013"	10	53053	Unreliable	Unreliable	4.4	16.8
	"Maricopa County, AZ"	"04013"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2010"	"2010"	64	3817117	1.7	1.7	1.3	2.2
	"Maricopa County, AZ"	"04013"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2011"	"2011"	79	3880244	2.0	1.9	1.5	2.4
	"Maricopa County, AZ"	"04013"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2012"	"2012"	72	3942169	1.8	1.8	1.4	2.2
	"Maricopa County, AZ"	"04013"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2013"	"2013"	78	4009412	1.9	1.8	1.4	2.2
	"Maricopa County, AZ"	"04013"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2014"	"2014"	71	4087191	1.7	1.6	1.2	2.0
	"Maricopa County, AZ"	"04013"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2015"	"2015"	83	4167947	2.0	1.8	1.4	2.2
	"Maricopa County, AZ"	"04013"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2016"	"2016"	111	4242997	2.6	2.2	1.8	2.7
	"Maricopa County, AZ"	"04013"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2017"	"2017"	91	4307033	2.1	1.8	1.4	2.2
	"Maricopa County, AZ"	"04013"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2018"	"2018"	91	4410824	2.1	1.8	1.4	2.2
	"Maricopa County, AZ"	"04013"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2019"	"2019"	88	4485414	2.0	1.6	1.3	2.0
	"Maricopa County, AZ"	"04013"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2010"	"2010"	135	3817117	3.5	3.6	3.0	4.2
	"Maricopa County, AZ"	"04013"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2011"	"2011"	153	3880244	3.9	3.8	3.2	4.5
	"Maricopa County, AZ"	"04013"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2012"	"2012"	168	3942169	4.3	4.2	3.5	4.8
	"Maricopa County, AZ"	"04013"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2013"	"2013"	165	4009412	4.1	3.9	3.3	4.5
	"Maricopa County, AZ"	"04013"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2014"	"2014"	164	4087191	4.0	3.6	3.1	4.2
	"Maricopa County, AZ"	"04013"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2015"	"2015"	167	4167947	4.0	3.6	3.1	4.2
	"Maricopa County, AZ"	"04013"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2016"	"2016"	176	4242997	4.1	3.6	3.1	4.2
	"Maricopa County, AZ"	"04013"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2017"	"2017"	166	4307033	3.9	3.3	2.8	3.8
	"Maricopa County, AZ"	"04013"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2018"	"2018"	177	4410824	4.0	3.4	2.9	3.9
	"Maricopa County, AZ"	"04013"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2019"	"2019"	178	4485414	4.0	3.4	2.9	3.9
	"Maricopa County, AZ"	"04013"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2010"	"2010"	117	3817117	3.1	3.2	2.6	3.7
	"Maricopa County, AZ"	"04013"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2011"	"2011"	115	3880244	3.0	2.9	2.4	3.5
	"Maricopa County, AZ"	"04013"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2012"	"2012"	111	3942169	2.8	2.7	2.2	3.2
	"Maricopa County, AZ"	"04013"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2013"	"2013"	117	4009412	2.9	2.8	2.3	3.3
	"Maricopa County, AZ"	"04013"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2014"	"2014"	102	4087191	2.5	2.4	1.9	2.8
	"Maricopa County, AZ"	"04013"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2015"	"2015"	126	4167947	3.0	2.8	2.3	3.3
	"Maricopa County, AZ"	"04013"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2016"	"2016"	113	4242997	2.7	2.4	1.9	2.8
	"Maricopa County, AZ"	"04013"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2017"	"2017"	102	4307033	2.4	2.1	1.7	2.6
	"Maricopa County, AZ"	"04013"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2018"	"2018"	137	4410824	3.1	2.8	2.3	3.3
	"Maricopa County, AZ"	"04013"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2019"	"2019"	118	4485414	2.6	2.3	1.9	2.8
	"Mohave County, AZ"	"04015"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2010"	"2010"	14	200186	Unreliable	Unreliable	2.3	7.4
	"Mohave County, AZ"	"04015"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2011"	"2011"	12	202351	Unreliable	Unreliable	1.7	7.0
	"Mohave County, AZ"	"04015"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2012"	"2012"	18	203334	Unreliable	Unreliable	3.2	9.2
	"Mohave County, AZ"	"04015"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2013"	"2013"	17	203030	Unreliable	Unreliable	2.5	6.9
	"Mohave County, AZ"	"04015"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2014"	"2014"	10	203361	Unreliable	Unreliable	1.4	6.0
	"Mohave County, AZ"	"04015"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2015"	"2015"	14	204737	Unreliable	Unreliable	1.8	5.6
	"Mohave County, AZ"	"04015"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2016"	"2016"	13	205249	Unreliable	Unreliable	1.8	6.1
