"Notes"	"County"	"County Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate	Age Adjusted Rate Lower 95% Confidence Interval	Age Adjusted Rate Upper 95% Confidence Interval
	"Mobile County, AL"	"01097"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2010"	"2010"	18	412992	Unreliable	Unreliable	2.6	6.9
	"Mobile County, AL"	"01097"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2011"	"2011"	18	412577	Unreliable	Unreliable	2.6	6.9
	"Mobile County, AL"	"01097"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2012"	"2012"	30	413936	7.2	7.3	4.9	10.4
	"Mobile County, AL"	"01097"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2013"	"2013"	29	414079	7.0	7.3	4.9	10.4
	"Mobile County, AL"	"01097"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2014"	"2014"	28	415123	6.7	7.1	4.7	10.2
	"Mobile County, AL"	"01097"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2015"	"2015"	21	415395	5.1	5.2	3.2	8.0
	"Mobile County, AL"	"01097"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2016"	"2016"	25	414836	6.0	6.2	4.0	9.2
	"Mobile County, AL"	"01097"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2017"	"2017"	15	413955	Unreliable	Unreliable	2.1	6.3
	"Mobile County, AL"	"01097"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2018"	"2018"	26	413757	6.3	6.8	4.4	10.0
	"Mobile County, AL"	"01097"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2019"	"2019"	20	413210	4.8	5.1	3.1	7.9
	"Mobile County, AL"	"01097"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2010"	"2010"	13	412992	Unreliable	Unreliable	1.7	5.6
	"Mobile County, AL"	"01097"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2011"	"2011"	18	412577	Unreliable	Unreliable	2.5	6.6
	"Mobile County, AL"	"01097"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2012"	"2012"	16	413936	Unreliable	Unreliable	2.2	6.1
	"Mobile County, AL"	"01097"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2013"	"2013"	12	414079	Unreliable	Unreliable	1.5	5.2
	"Mobile County, AL"	"01097"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2014"	"2014"	17	415123	Unreliable	Unreliable	2.3	6.3
	"Mobile County, AL"	"01097"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2015"	"2015"	10	415395	Unreliable	Unreliable	1.3	4.8
	"Mobile County, AL"	"01097"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2016"	"2016"	26	414836	6.3	6.1	3.9	9.0
	"Mobile County, AL"	"01097"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2017"	"2017"	15	413955	Unreliable	Unreliable	2.0	6.0
	"Mobile County, AL"	"01097"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2018"	"2018"	14	413757	Unreliable	Unreliable	2.0	6.0
	"Mobile County, AL"	"01097"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2019"	"2019"	11	413210	Unreliable	Unreliable	1.4	5.1
	"Montgomery County, AL"	"01101"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2010"	"2010"	18	229363	Unreliable	Unreliable	4.6	12.2
	"Montgomery County, AL"	"01101"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2011"	"2011"	13	232032	Unreliable	Unreliable	3.1	9.9
	"Montgomery County, AL"	"01101"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2013"	"2013"	14	226659	Unreliable	Unreliable	3.5	10.9
	"Montgomery County, AL"	"01101"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2014"	"2014"	14	226189	Unreliable	Unreliable	3.6	10.9
	"Montgomery County, AL"	"01101"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2015"	"2015"	15	226519	Unreliable	Unreliable	3.8	11.1
	"Montgomery County, AL"	"01101"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2016"	"2016"	18	226349	Unreliable	Unreliable	4.7	12.5
	"Montgomery County, AL"	"01101"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2017"	"2017"	10	226646	Unreliable	Unreliable	2.2	8.5
	"Montgomery County, AL"	"01101"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2018"	"2018"	13	225763	Unreliable	Unreliable	3.2	10.2
	"Montgomery County, AL"	"01101"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2019"	"2019"	15	226486	Unreliable	Unreliable	3.8	11.3
	"Montgomery County, AL"	"01101"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2011"	"2011"	14	232032	Unreliable	Unreliable	3.3	10.2
	"Montgomery County, AL"	"01101"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2012"	"2012"	14	230149	Unreliable	Unreliable	3.1	9.7
	"Montgomery County, AL"	"01101"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2015"	"2015"	13	226519	Unreliable	Unreliable	3.0	9.6
	"Montgomery County, AL"	"01101"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2016"	"2016"	14	226349	Unreliable	Unreliable	3.4	10.3
	"Morgan County, AL"	"01103"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2012"	"2012"	11	120395	Unreliable	Unreliable	5.3	18.9
	"Shelby County, AL"	"01117"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2017"	"2017"	10	213605	Unreliable	Unreliable	2.8	10.7
	"Tuscaloosa County, AL"	"01125"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2010"	"2010"	13	194656	Unreliable	Unreliable	4.1	13.1
	"Tuscaloosa County, AL"	"01125"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2011"	"2011"	12	197211	Unreliable	Unreliable	3.5	12.0
	"Tuscaloosa County, AL"	"01125"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2012"	"2012"	16	198596	Unreliable	Unreliable	5.2	14.8
	"Tuscaloosa County, AL"	"01125"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2014"	"2014"	11	202212	Unreliable	Unreliable	3.1	11.1
	"Tuscaloosa County, AL"	"01125"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2015"	"2015"	16	203976	Unreliable	Unreliable	5.2	14.7
	"Tuscaloosa County, AL"	"01125"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2016"	"2016"	18	206102	Unreliable	Unreliable	5.9	15.7
	"Tuscaloosa County, AL"	"01125"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2018"	"2018"	12	208911	Unreliable	Unreliable	3.5	11.8
	"Tuscaloosa County, AL"	"01125"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2019"	"2019"	14	209355	Unreliable	Unreliable	4.4	13.4
	"Tuscaloosa County, AL"	"01125"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2017"	"2017"	13	207811	Unreliable	Unreliable	3.6	11.4
	"Anchorage Borough, AK"	"02020"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2012"	"2012"	10	298610	Unreliable	Unreliable	1.4	5.4
	"Anchorage Borough, AK"	"02020"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2014"	"2014"	11	301010	Unreliable	Unreliable	1.6	5.8
	"Anchorage Borough, AK"	"02020"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2015"	"2015"	10	298695	Unreliable	Unreliable	1.4	5.3
	"Anchorage Borough, AK"	"02020"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2016"	"2016"	10	298192	Unreliable	Unreliable	1.5	5.7
	"Anchorage Borough, AK"	"02020"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2017"	"2017"	11	294356	Unreliable	Unreliable	1.7	6.1
	"Anchorage Borough, AK"	"02020"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2010"	"2010"	12	291826	Unreliable	Unreliable	2.0	7.8
	"Anchorage Borough, AK"	"02020"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2013"	"2013"	16	300950	Unreliable	Unreliable	2.8	8.4
	"Anchorage Borough, AK"	"02020"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2014"	"2014"	10	301010	Unreliable	Unreliable	1.5	5.8
	"Anchorage Borough, AK"	"02020"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2015"	"2015"	11	298695	Unreliable	Unreliable	2.1	8.2
	"Anchorage Borough, AK"	"02020"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2016"	"2016"	11	298192	Unreliable	Unreliable	1.9	6.8
	"Anchorage Borough, AK"	"02020"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2017"	"2017"	14	294356	Unreliable	Unreliable	2.7	8.7
	"Cochise County, AZ"	"04003"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2010"	"2010"	13	131346	Unreliable	Unreliable	5.7	18.2
	"Maricopa County, AZ"	"04013"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2010"	"2010"	146	3817117	3.8	3.7	3.1	4.3
	"Maricopa County, AZ"	"04013"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2011"	"2011"	158	3880244	4.1	4.0	3.4	4.7
	"Maricopa County, AZ"	"04013"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2012"	"2012"	161	3942169	4.1	4.1	3.5	4.8
	"Maricopa County, AZ"	"04013"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2013"	"2013"	151	4009412	3.8	3.9	3.3	4.5
	"Maricopa County, AZ"	"04013"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2014"	"2014"	166	4087191	4.1	4.2	3.5	4.8
	"Maricopa County, AZ"	"04013"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2015"	"2015"	126	4167947	3.0	3.2	2.6	3.7
	"Maricopa County, AZ"	"04013"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2016"	"2016"	157	4242997	3.7	3.8	3.2	4.4
	"Maricopa County, AZ"	"04013"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2017"	"2017"	150	4307033	3.5	3.8	3.2	4.4
	"Maricopa County, AZ"	"04013"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2018"	"2018"	147	4410824	3.3	3.8	3.2	4.4
	"Maricopa County, AZ"	"04013"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2019"	"2019"	106	4485414	2.4	2.8	2.2	3.3
	"Maricopa County, AZ"	"04013"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2010"	"2010"	117	3817117	3.1	3.0	2.5	3.6
	"Maricopa County, AZ"	"04013"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2011"	"2011"	118	3880244	3.0	3.0	2.5	3.6
	"Maricopa County, AZ"	"04013"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2012"	"2012"	150	3942169	3.8	3.8	3.2	4.4
	"Maricopa County, AZ"	"04013"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2013"	"2013"	118	4009412	2.9	3.0	2.4	3.5
	"Maricopa County, AZ"	"04013"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2014"	"2014"	143	4087191	3.5	3.5	3.0	4.1
	"Maricopa County, AZ"	"04013"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2015"	"2015"	138	4167947	3.3	3.4	2.8	3.9
	"Maricopa County, AZ"	"04013"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2016"	"2016"	129	4242997	3.0	3.0	2.5	3.5
	"Maricopa County, AZ"	"04013"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2017"	"2017"	125	4307033	2.9	2.9	2.4	3.5
	"Maricopa County, AZ"	"04013"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2018"	"2018"	134	4410824	3.0	3.2	2.7	3.8
	"Maricopa County, AZ"	"04013"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2019"	"2019"	117	4485414	2.6	2.8	2.3	3.3
	"Mohave County, AZ"	"04015"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2011"	"2011"	10	202351	Unreliable	Unreliable	3.2	12.2
	"Mohave County, AZ"	"04015"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2010"	"2010"	10	200186	Unreliable	Unreliable	2.2	9.2
	"Mohave County, AZ"	"04015"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2012"	"2012"	11	203334	Unreliable	Unreliable	2.5	10.4
	"Pima County, AZ"	"04019"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2010"	"2010"	31	980263	3.2	3.5	2.4	5.0
	"Pima County, AZ"	"04019"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2011"	"2011"	27	989569	2.7	3.1	2.0	4.5
	"Pima County, AZ"	"04019"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2012"	"2012"	29	992394	2.9	3.4	2.3	4.8
	"Pima County, AZ"	"04019"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2013"	"2013"	23	996554	2.3	2.7	1.7	4.1
	"Pima County, AZ"	"04019"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2014"	"2014"	30	1004516	3.0	3.5	2.3	4.9
	"Pima County, AZ"	"04019"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2015"	"2015"	20	1010025	2.0	2.3	1.4	3.6
	"Pima County, AZ"	"04019"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2016"	"2016"	23	1016206	2.3	2.7	1.7	4.0
	"Pima County, AZ"	"04019"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2017"	"2017"	26	1022769	2.5	3.1	2.0	4.6
	"Pima County, AZ"	"04019"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2018"	"2018"	24	1039073	2.3	3.0	1.9	4.4
	"Pima County, AZ"	"04019"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2019"	"2019"	19	1047279	Unreliable	Unreliable	1.5	3.8
	"Pima County, AZ"	"04019"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2010"	"2010"	40	980263	4.1	4.2	3.0	5.7
	"Pima County, AZ"	"04019"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2011"	"2011"	35	989569	3.5	3.7	2.6	5.2
	"Pima County, AZ"	"04019"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2012"	"2012"	23	992394	2.3	2.5	1.6	3.7
	"Pima County, AZ"	"04019"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2013"	"2013"	43	996554	4.3	4.7	3.4	6.4
	"Pima County, AZ"	"04019"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2014"	"2014"	43	1004516	4.3	4.5	3.2	6.1
	"Pima County, AZ"	"04019"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2015"	"2015"	35	1010025	3.5	3.4	2.3	4.8
	"Pima County, AZ"	"04019"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2016"	"2016"	31	1016206	3.1	3.1	2.1	4.4
	"Pima County, AZ"	"04019"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2017"	"2017"	22	1022769	2.2	2.0	1.2	3.0
	"Pima County, AZ"	"04019"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2018"	"2018"	40	1039073	3.8	4.0	2.8	5.4
	"Pima County, AZ"	"04019"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2019"	"2019"	40	1047279	3.8	4.0	2.8	5.5
	"Pinal County, AZ"	"04021"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2012"	"2012"	10	387365	Unreliable	Unreliable	1.3	5.2
	"Pinal County, AZ"	"04021"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2014"	"2014"	15	401918	Unreliable	Unreliable	2.5	7.4
	"Pinal County, AZ"	"04021"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2015"	"2015"	12	406584	Unreliable	Unreliable	1.9	6.3
	"Pinal County, AZ"	"04021"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2017"	"2017"	11	430237	Unreliable	Unreliable	1.7	6.0
	"Pinal County, AZ"	"04021"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2018"	"2018"	15	447138	Unreliable	Unreliable	2.6	7.6
	"Pinal County, AZ"	"04021"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2019"	"2019"	14	462789	Unreliable	Unreliable	2.3	7.1
	"Pinal County, AZ"	"04021"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2010"	"2010"	10	375770	Unreliable	Unreliable	1.3	4.8
	"Pinal County, AZ"	"04021"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2011"	"2011"	13	382992	Unreliable	Unreliable	1.8	5.9
	"Pinal County, AZ"	"04021"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2012"	"2012"	18	387365	Unreliable	Unreliable	2.7	7.1
	"Pinal County, AZ"	"04021"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2013"	"2013"	16	389350	Unreliable	Unreliable	2.5	7.1
	"Pinal County, AZ"	"04021"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2014"	"2014"	11	401918	Unreliable	Unreliable	1.5	5.2
	"Pinal County, AZ"	"04021"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2015"	"2015"	14	406584	Unreliable	Unreliable	1.9	6.2
	"Pinal County, AZ"	"04021"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2017"	"2017"	13	430237	Unreliable	Unreliable	1.7	5.7
	"Pinal County, AZ"	"04021"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2018"	"2018"	12	447138	Unreliable	Unreliable	1.6	5.7
	"Pinal County, AZ"	"04021"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2019"	"2019"	13	462789	Unreliable	Unreliable	1.9	6.2
	"Yavapai County, AZ"	"04025"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2015"	"2015"	14	222255	Unreliable	Unreliable	3.6	13.0
	"Yavapai County, AZ"	"04025"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2017"	"2017"	10	228168	Unreliable	Unreliable	2.2	9.9
	"Yuma County, AZ"	"04027"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2010"	"2010"	13	195751	Unreliable	Unreliable	3.2	10.4
	"Yuma County, AZ"	"04027"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2011"	"2011"	11	200870	Unreliable	Unreliable	2.5	8.8
