"Notes"	"County"	"County Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate	Age Adjusted Rate Lower 95% Confidence Interval	Age Adjusted Rate Upper 95% Confidence Interval
	"Pima County, AZ"	"04019"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2017"	"2017"	15	1022769	Unreliable	Unreliable	0.6	1.8
	"Pima County, AZ"	"04019"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2018"	"2018"	11	1039073	Unreliable	Unreliable	0.4	1.4
	"Pima County, AZ"	"04019"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2019"	"2019"	25	1047279	2.4	1.8	1.1	2.7
	"Pima County, AZ"	"04019"	"#Hernia (K40-K46)"	"GR113-092"	"2013"	"2013"	10	996554	Unreliable	Unreliable	0.4	1.4
	"Pima County, AZ"	"04019"	"#Hernia (K40-K46)"	"GR113-092"	"2014"	"2014"	12	1004516	Unreliable	Unreliable	0.5	1.7
	"Pima County, AZ"	"04019"	"#Hernia (K40-K46)"	"GR113-092"	"2015"	"2015"	14	1010025	Unreliable	Unreliable	0.6	1.9
	"Pima County, AZ"	"04019"	"#Hernia (K40-K46)"	"GR113-092"	"2016"	"2016"	10	1016206	Unreliable	Unreliable	0.3	1.2
	"Pima County, AZ"	"04019"	"#Hernia (K40-K46)"	"GR113-092"	"2019"	"2019"	11	1047279	Unreliable	Unreliable	0.3	1.2
	"Alameda County, CA"	"06001"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2010"	"2010"	16	1510271	Unreliable	Unreliable	0.6	1.8
	"Alameda County, CA"	"06001"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2011"	"2011"	15	1529875	Unreliable	Unreliable	0.5	1.6
	"Alameda County, CA"	"06001"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2012"	"2012"	20	1554720	1.3	1.2	0.7	1.9
	"Alameda County, CA"	"06001"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2013"	"2013"	30	1578891	1.9	1.9	1.3	2.7
	"Alameda County, CA"	"06001"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2014"	"2014"	23	1610921	1.4	1.3	0.8	2.0
	"Alameda County, CA"	"06001"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2015"	"2015"	17	1638215	Unreliable	Unreliable	0.5	1.4
	"Alameda County, CA"	"06001"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2016"	"2016"	16	1647704	Unreliable	Unreliable	0.5	1.4
	"Alameda County, CA"	"06001"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2017"	"2017"	33	1663190	2.0	1.9	1.3	2.6
	"Alameda County, CA"	"06001"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2018"	"2018"	22	1666753	1.3	1.3	0.8	1.9
	"Alameda County, CA"	"06001"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2019"	"2019"	17	1671329	Unreliable	Unreliable	0.5	1.5
	"Alameda County, CA"	"06001"	"#Hernia (K40-K46)"	"GR113-092"	"2014"	"2014"	12	1610921	Unreliable	Unreliable	0.4	1.4
	"Alameda County, CA"	"06001"	"#Hernia (K40-K46)"	"GR113-092"	"2017"	"2017"	11	1663190	Unreliable	Unreliable	0.3	1.1
	"Contra Costa County, CA"	"06013"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2010"	"2010"	13	1049025	Unreliable	Unreliable	0.6	1.9
	"Contra Costa County, CA"	"06013"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2011"	"2011"	16	1066096	Unreliable	Unreliable	0.8	2.4
	"Contra Costa County, CA"	"06013"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2012"	"2012"	14	1079597	Unreliable	Unreliable	0.6	2.1
	"Contra Costa County, CA"	"06013"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2013"	"2013"	11	1094205	Unreliable	Unreliable	0.5	1.7
	"Contra Costa County, CA"	"06013"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2014"	"2014"	12	1111339	Unreliable	Unreliable	0.4	1.5
	"Contra Costa County, CA"	"06013"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2015"	"2015"	17	1126745	Unreliable	Unreliable	0.8	2.3
	"Contra Costa County, CA"	"06013"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2016"	"2016"	13	1135127	Unreliable	Unreliable	0.5	1.7
	"Contra Costa County, CA"	"06013"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2017"	"2017"	18	1147439	Unreliable	Unreliable	0.8	2.1
	"Contra Costa County, CA"	"06013"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2018"	"2018"	13	1150215	Unreliable	Unreliable	0.5	1.6
	"Contra Costa County, CA"	"06013"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2019"	"2019"	16	1153526	Unreliable	Unreliable	0.6	1.8
	"Contra Costa County, CA"	"06013"	"#Hernia (K40-K46)"	"GR113-092"	"2012"	"2012"	11	1079597	Unreliable	Unreliable	0.5	1.6
	"Contra Costa County, CA"	"06013"	"#Hernia (K40-K46)"	"GR113-092"	"2013"	"2013"	12	1094205	Unreliable	Unreliable	0.5	1.7
	"Contra Costa County, CA"	"06013"	"#Hernia (K40-K46)"	"GR113-092"	"2015"	"2015"	10	1126745	Unreliable	Unreliable	0.4	1.5
	"Contra Costa County, CA"	"06013"	"#Hernia (K40-K46)"	"GR113-092"	"2017"	"2017"	10	1147439	Unreliable	Unreliable	0.4	1.3
	"Fresno County, CA"	"06019"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2010"	"2010"	12	930450	Unreliable	Unreliable	0.7	2.4
	"Fresno County, CA"	"06019"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2011"	"2011"	11	942904	Unreliable	Unreliable	0.7	2.4
	"Fresno County, CA"	"06019"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2012"	"2012"	13	947895	Unreliable	Unreliable	0.8	2.7
	"Fresno County, CA"	"06019"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2013"	"2013"	14	955272	Unreliable	Unreliable	0.9	2.7
	"Fresno County, CA"	"06019"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2014"	"2014"	10	965974	Unreliable	Unreliable	0.5	2.0
	"Fresno County, CA"	"06019"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2015"	"2015"	12	974861	Unreliable	Unreliable	0.7	2.4
	"Fresno County, CA"	"06019"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2016"	"2016"	10	979915	Unreliable	Unreliable	0.5	1.9
	"Fresno County, CA"	"06019"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2017"	"2017"	14	989255	Unreliable	Unreliable	0.8	2.5
	"Fresno County, CA"	"06019"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2018"	"2018"	13	994400	Unreliable	Unreliable	0.8	2.4
	"Fresno County, CA"	"06019"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2019"	"2019"	13	999101	Unreliable	Unreliable	0.7	2.2
	"Fresno County, CA"	"06019"	"#Hernia (K40-K46)"	"GR113-092"	"2012"	"2012"	11	947895	Unreliable	Unreliable	0.7	2.6
	"Kern County, CA"	"06029"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2010"	"2010"	13	839631	Unreliable	Unreliable	1.1	3.5
	"Kern County, CA"	"06029"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2014"	"2014"	10	874589	Unreliable	Unreliable	0.6	2.3
	"Kern County, CA"	"06029"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2015"	"2015"	13	882176	Unreliable	Unreliable	0.9	3.2
	"Kern County, CA"	"06029"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2017"	"2017"	11	893119	Unreliable	Unreliable	0.8	2.8
	"Kern County, CA"	"06029"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2019"	"2019"	12	900202	Unreliable	Unreliable	0.8	2.8
	"Los Angeles County, CA"	"06037"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2010"	"2010"	101	9818605	1.0	1.1	0.9	1.3
	"Los Angeles County, CA"	"06037"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2011"	"2011"	118	9889056	1.2	1.2	1.0	1.5
	"Los Angeles County, CA"	"06037"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2012"	"2012"	123	9962789	1.2	1.3	1.0	1.5
	"Los Angeles County, CA"	"06037"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2013"	"2013"	113	10017068	1.1	1.1	0.9	1.3
	"Los Angeles County, CA"	"06037"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2014"	"2014"	114	10116705	1.1	1.1	0.9	1.3
	"Los Angeles County, CA"	"06037"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2015"	"2015"	127	10170292	1.2	1.2	1.0	1.4
	"Los Angeles County, CA"	"06037"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2016"	"2016"	95	10137915	0.9	0.9	0.7	1.1
	"Los Angeles County, CA"	"06037"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2017"	"2017"	115	10163507	1.1	1.1	0.9	1.3
	"Los Angeles County, CA"	"06037"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2018"	"2018"	111	10105518	1.1	1.0	0.8	1.2
	"Los Angeles County, CA"	"06037"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2019"	"2019"	116	10039107	1.2	1.1	0.9	1.3
	"Los Angeles County, CA"	"06037"	"#Diseases of appendix (K35-K38)"	"GR113-091"	"2011"	"2011"	16	9889056	Unreliable	Unreliable	0.1	0.3
	"Los Angeles County, CA"	"06037"	"#Diseases of appendix (K35-K38)"	"GR113-091"	"2015"	"2015"	11	10170292	Unreliable	Unreliable	0.1	0.2
	"Los Angeles County, CA"	"06037"	"#Diseases of appendix (K35-K38)"	"GR113-091"	"2017"	"2017"	10	10163507	Unreliable	Unreliable	0.1	0.2
	"Los Angeles County, CA"	"06037"	"#Diseases of appendix (K35-K38)"	"GR113-091"	"2018"	"2018"	11	10105518	Unreliable	Unreliable	0.1	0.2
	"Los Angeles County, CA"	"06037"	"#Diseases of appendix (K35-K38)"	"GR113-091"	"2019"	"2019"	13	10039107	Unreliable	Unreliable	0.1	0.2
	"Los Angeles County, CA"	"06037"	"#Hernia (K40-K46)"	"GR113-092"	"2010"	"2010"	42	9818605	0.4	0.4	0.3	0.6
	"Los Angeles County, CA"	"06037"	"#Hernia (K40-K46)"	"GR113-092"	"2011"	"2011"	37	9889056	0.4	0.4	0.3	0.5
	"Los Angeles County, CA"	"06037"	"#Hernia (K40-K46)"	"GR113-092"	"2012"	"2012"	34	9962789	0.3	0.3	0.2	0.5
	"Los Angeles County, CA"	"06037"	"#Hernia (K40-K46)"	"GR113-092"	"2013"	"2013"	37	10017068	0.4	0.4	0.3	0.5
	"Los Angeles County, CA"	"06037"	"#Hernia (K40-K46)"	"GR113-092"	"2014"	"2014"	35	10116705	0.3	0.3	0.2	0.5
	"Los Angeles County, CA"	"06037"	"#Hernia (K40-K46)"	"GR113-092"	"2015"	"2015"	41	10170292	0.4	0.4	0.3	0.5
	"Los Angeles County, CA"	"06037"	"#Hernia (K40-K46)"	"GR113-092"	"2016"	"2016"	47	10137915	0.5	0.4	0.3	0.6
	"Los Angeles County, CA"	"06037"	"#Hernia (K40-K46)"	"GR113-092"	"2017"	"2017"	54	10163507	0.5	0.5	0.4	0.6
	"Los Angeles County, CA"	"06037"	"#Hernia (K40-K46)"	"GR113-092"	"2018"	"2018"	47	10105518	0.5	0.4	0.3	0.6
	"Los Angeles County, CA"	"06037"	"#Hernia (K40-K46)"	"GR113-092"	"2019"	"2019"	48	10039107	0.5	0.4	0.3	0.6
	"Merced County, CA"	"06047"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2013"	"2013"	11	263228	Unreliable	Unreliable	2.5	9.0
	"Orange County, CA"	"06059"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2010"	"2010"	34	3010232	1.1	1.1	0.8	1.6
	"Orange County, CA"	"06059"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2011"	"2011"	38	3055745	1.2	1.2	0.9	1.7
	"Orange County, CA"	"06059"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2012"	"2012"	40	3090132	1.3	1.3	0.9	1.7
	"Orange County, CA"	"06059"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2013"	"2013"	37	3114363	1.2	1.2	0.9	1.7
	"Orange County, CA"	"06059"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2014"	"2014"	27	3145515	0.9	0.8	0.5	1.2
	"Orange County, CA"	"06059"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2015"	"2015"	33	3169776	1.0	0.9	0.6	1.3
	"Orange County, CA"	"06059"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2016"	"2016"	31	3172532	1.0	0.8	0.6	1.2
	"Orange County, CA"	"06059"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2017"	"2017"	32	3190400	1.0	0.9	0.6	1.3
	"Orange County, CA"	"06059"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2018"	"2018"	35	3185968	1.1	0.9	0.6	1.3
	"Orange County, CA"	"06059"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2019"	"2019"	26	3175692	0.8	0.7	0.4	1.0
	"Orange County, CA"	"06059"	"#Hernia (K40-K46)"	"GR113-092"	"2011"	"2011"	15	3055745	Unreliable	Unreliable	0.3	0.8
	"Orange County, CA"	"06059"	"#Hernia (K40-K46)"	"GR113-092"	"2012"	"2012"	11	3090132	Unreliable	Unreliable	0.2	0.6
	"Orange County, CA"	"06059"	"#Hernia (K40-K46)"	"GR113-092"	"2013"	"2013"	16	3114363	Unreliable	Unreliable	0.3	0.8
	"Orange County, CA"	"06059"	"#Hernia (K40-K46)"	"GR113-092"	"2014"	"2014"	13	3145515	Unreliable	Unreliable	0.2	0.7
	"Orange County, CA"	"06059"	"#Hernia (K40-K46)"	"GR113-092"	"2015"	"2015"	10	3169776	Unreliable	Unreliable	0.1	0.5
	"Orange County, CA"	"06059"	"#Hernia (K40-K46)"	"GR113-092"	"2016"	"2016"	12	3172532	Unreliable	Unreliable	0.2	0.5
	"Orange County, CA"	"06059"	"#Hernia (K40-K46)"	"GR113-092"	"2017"	"2017"	22	3190400	0.7	0.6	0.4	0.9
	"Orange County, CA"	"06059"	"#Hernia (K40-K46)"	"GR113-092"	"2018"	"2018"	23	3185968	0.7	0.6	0.4	0.9
	"Orange County, CA"	"06059"	"#Hernia (K40-K46)"	"GR113-092"	"2019"	"2019"	18	3175692	Unreliable	Unreliable	0.3	0.7
	"Riverside County, CA"	"06065"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2010"	"2010"	27	2189641	1.2	1.3	0.8	1.9
	"Riverside County, CA"	"06065"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2011"	"2011"	20	2239620	0.9	0.9	0.5	1.4
	"Riverside County, CA"	"06065"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2012"	"2012"	23	2268783	1.0	1.1	0.7	1.6
	"Riverside County, CA"	"06065"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2013"	"2013"	19	2292507	Unreliable	Unreliable	0.5	1.3
	"Riverside County, CA"	"06065"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2014"	"2014"	23	2329271	1.0	0.9	0.6	1.4
	"Riverside County, CA"	"06065"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2015"	"2015"	35	2361026	1.5	1.4	1.0	2.0
	"Riverside County, CA"	"06065"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2016"	"2016"	21	2387741	0.9	0.8	0.5	1.2
	"Riverside County, CA"	"06065"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2017"	"2017"	38	2423266	1.6	1.4	1.0	2.0
	"Riverside County, CA"	"06065"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2018"	"2018"	21	2450758	0.9	0.8	0.5	1.2
	"Riverside County, CA"	"06065"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2019"	"2019"	32	2470546	1.3	1.1	0.8	1.6
	"Riverside County, CA"	"06065"	"#Hernia (K40-K46)"	"GR113-092"	"2010"	"2010"	12	2189641	Unreliable	Unreliable	0.3	1.0
	"Riverside County, CA"	"06065"	"#Hernia (K40-K46)"	"GR113-092"	"2011"	"2011"	15	2239620	Unreliable	Unreliable	0.4	1.2
	"Riverside County, CA"	"06065"	"#Hernia (K40-K46)"	"GR113-092"	"2012"	"2012"	13	2268783	Unreliable	Unreliable	0.3	1.0
	"Riverside County, CA"	"06065"	"#Hernia (K40-K46)"	"GR113-092"	"2013"	"2013"	12	2292507	Unreliable	Unreliable	0.3	0.9
	"Riverside County, CA"	"06065"	"#Hernia (K40-K46)"	"GR113-092"	"2014"	"2014"	18	2329271	Unreliable	Unreliable	0.4	1.1
	"Riverside County, CA"	"06065"	"#Hernia (K40-K46)"	"GR113-092"	"2016"	"2016"	13	2387741	Unreliable	Unreliable	0.3	0.9
	"Riverside County, CA"	"06065"	"#Hernia (K40-K46)"	"GR113-092"	"2017"	"2017"	17	2423266	Unreliable	Unreliable	0.4	1.0
	"Riverside County, CA"	"06065"	"#Hernia (K40-K46)"	"GR113-092"	"2018"	"2018"	22	2450758	0.9	0.8	0.5	1.2
	"Riverside County, CA"	"06065"	"#Hernia (K40-K46)"	"GR113-092"	"2019"	"2019"	12	2470546	Unreliable	Unreliable	0.2	0.8
	"Sacramento County, CA"	"06067"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2010"	"2010"	19	1418788	Unreliable	Unreliable	0.8	2.1
	"Sacramento County, CA"	"06067"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2011"	"2011"	20	1436105	1.4	1.4	0.8	2.2
	"Sacramento County, CA"	"06067"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2012"	"2012"	10	1450121	Unreliable	Unreliable	0.3	1.2
	"Sacramento County, CA"	"06067"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2013"	"2013"	16	1462131	Unreliable	Unreliable	0.6	1.7
	"Sacramento County, CA"	"06067"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2014"	"2014"	16	1482026	Unreliable	Unreliable	0.6	1.7
	"Sacramento County, CA"	"06067"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2015"	"2015"	17	1501335	Unreliable	Unreliable	0.6	1.7
	"Sacramento County, CA"	"06067"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2016"	"2016"	14	1514460	Unreliable	Unreliable	0.4	1.3
	"Sacramento County, CA"	"06067"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2017"	"2017"	19	1530615	Unreliable	Unreliable	0.7	1.8
	"Sacramento County, CA"	"06067"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2018"	"2018"	25	1540975	1.6	1.4	0.9	2.1
	"Sacramento County, CA"	"06067"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2019"	"2019"	15	1552058	Unreliable	Unreliable	0.5	1.6
	"Sacramento County, CA"	"06067"	"#Hernia (K40-K46)"	"GR113-092"	"2010"	"2010"	13	1418788	Unreliable	Unreliable	0.5	1.5
	"Sacramento County, CA"	"06067"	"#Hernia (K40-K46)"	"GR113-092"	"2011"	"2011"	13	1436105	Unreliable	Unreliable	0.5	1.7
	"Sacramento County, CA"	"06067"	"#Hernia (K40-K46)"	"GR113-092"	"2012"	"2012"	14	1450121	Unreliable	Unreliable	0.5	1.5
	"Sacramento County, CA"	"06067"	"#Hernia (K40-K46)"	"GR113-092"	"2015"	"2015"	14	1501335	Unreliable	Unreliable	0.5	1.5
	"Sacramento County, CA"	"06067"	"#Hernia (K40-K46)"	"GR113-092"	"2017"	"2017"	15	1530615	Unreliable	Unreliable	0.5	1.5
	"Sacramento County, CA"	"06067"	"#Hernia (K40-K46)"	"GR113-092"	"2018"	"2018"	13	1540975	Unreliable	Unreliable	0.4	1.2
	"Sacramento County, CA"	"06067"	"#Hernia (K40-K46)"	"GR113-092"	"2019"	"2019"	14	1552058	Unreliable	Unreliable	0.5	1.4
	"San Bernardino County, CA"	"06071"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2010"	"2010"	18	2035210	Unreliable	Unreliable	0.7	1.8
	"San Bernardino County, CA"	"06071"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2011"	"2011"	16	2065377	Unreliable	Unreliable	0.6	1.7
	"San Bernardino County, CA"	"06071"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2012"	"2012"	22	2081313	1.1	1.3	0.8	2.1
	"San Bernardino County, CA"	"06071"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2013"	"2013"	26	2088371	1.2	1.5	1.0	2.2
	"San Bernardino County, CA"	"06071"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2014"	"2014"	19	2112619	Unreliable	Unreliable	0.6	1.6
	"San Bernardino County, CA"	"06071"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2016"	"2016"	22	2140096	1.0	1.1	0.7	1.8
	"San Bernardino County, CA"	"06071"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2017"	"2017"	26	2157404	1.2	1.3	0.9	2.0
	"San Bernardino County, CA"	"06071"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2018"	"2018"	27	2171603	1.2	1.4	0.9	2.1
	"San Bernardino County, CA"	"06071"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2019"	"2019"	38	2180085	1.7	1.8	1.3	2.5
	"San Bernardino County, CA"	"06071"	"#Hernia (K40-K46)"	"GR113-092"	"2010"	"2010"	11	2035210	Unreliable	Unreliable	0.4	1.4
	"San Bernardino County, CA"	"06071"	"#Hernia (K40-K46)"	"GR113-092"	"2011"	"2011"	13	2065377	Unreliable	Unreliable	0.4	1.3
	"San Bernardino County, CA"	"06071"	"#Hernia (K40-K46)"	"GR113-092"	"2012"	"2012"	10	2081313	Unreliable	Unreliable	0.3	1.1
	"San Bernardino County, CA"	"06071"	"#Hernia (K40-K46)"	"GR113-092"	"2013"	"2013"	17	2088371	Unreliable	Unreliable	0.6	1.6
	"San Bernardino County, CA"	"06071"	"#Hernia (K40-K46)"	"GR113-092"	"2015"	"2015"	13	2128133	Unreliable	Unreliable	0.3	1.1
	"San Bernardino County, CA"	"06071"	"#Hernia (K40-K46)"	"GR113-092"	"2016"	"2016"	17	2140096	Unreliable	Unreliable	0.5	1.4
	"San Bernardino County, CA"	"06071"	"#Hernia (K40-K46)"	"GR113-092"	"2017"	"2017"	12	2157404	Unreliable	Unreliable	0.3	1.1
	"San Bernardino County, CA"	"06071"	"#Hernia (K40-K46)"	"GR113-092"	"2018"	"2018"	13	2171603	Unreliable	Unreliable	0.4	1.2
	"San Diego County, CA"	"06073"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2010"	"2010"	31	3095313	1.0	1.0	0.7	1.4
