"Notes"	"County"	"County Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate	Age Adjusted Rate Lower 95% Confidence Interval	Age Adjusted Rate Upper 95% Confidence Interval
	"Cullman County, AL"	"01043"	"#Septicemia (A40-A41)"	"GR113-010"	"2011"	"2011"	14	80536	Unreliable	Unreliable	7.6	23.3
	"Cullman County, AL"	"01043"	"#Septicemia (A40-A41)"	"GR113-010"	"2012"	"2012"	20	80440	24.9	20.5	12.3	32.0
	"Cullman County, AL"	"01043"	"#Septicemia (A40-A41)"	"GR113-010"	"2013"	"2013"	11	80811	Unreliable	Unreliable	5.8	20.7
	"Cullman County, AL"	"01043"	"#Septicemia (A40-A41)"	"GR113-010"	"2014"	"2014"	15	81289	Unreliable	Unreliable	8.0	24.4
	"Cullman County, AL"	"01043"	"#Septicemia (A40-A41)"	"GR113-010"	"2015"	"2015"	14	82005	Unreliable	Unreliable	7.6	24.3
	"Cullman County, AL"	"01043"	"#Septicemia (A40-A41)"	"GR113-010"	"2016"	"2016"	14	82471	Unreliable	Unreliable	7.2	22.2
	"Cullman County, AL"	"01043"	"#Septicemia (A40-A41)"	"GR113-010"	"2017"	"2017"	16	82755	Unreliable	Unreliable	8.5	24.2
	"Cullman County, AL"	"01043"	"#Septicemia (A40-A41)"	"GR113-010"	"2018"	"2018"	18	83442	Unreliable	Unreliable	9.3	25.6
	"Cullman County, AL"	"01043"	"#Septicemia (A40-A41)"	"GR113-010"	"2019"	"2019"	21	83768	25.1	19.0	11.6	29.3
	"Dale County, AL"	"01045"	"#Septicemia (A40-A41)"	"GR113-010"	"2013"	"2013"	10	49884	Unreliable	Unreliable	8.6	33.0
	"Dallas County, AL"	"01047"	"#Septicemia (A40-A41)"	"GR113-010"	"2010"	"2010"	14	43820	Unreliable	Unreliable	16.2	51.9
	"Dallas County, AL"	"01047"	"#Septicemia (A40-A41)"	"GR113-010"	"2011"	"2011"	17	43332	Unreliable	Unreliable	20.1	55.3
	"Dallas County, AL"	"01047"	"#Septicemia (A40-A41)"	"GR113-010"	"2012"	"2012"	22	42864	51.3	46.4	28.7	70.9
	"Dallas County, AL"	"01047"	"#Septicemia (A40-A41)"	"GR113-010"	"2013"	"2013"	28	41996	66.7	59.4	39.1	86.4
	"Dallas County, AL"	"01047"	"#Septicemia (A40-A41)"	"GR113-010"	"2014"	"2014"	14	41711	Unreliable	Unreliable	15.0	46.0
	"Dallas County, AL"	"01047"	"#Septicemia (A40-A41)"	"GR113-010"	"2015"	"2015"	15	41131	Unreliable	Unreliable	18.0	55.3
	"Dallas County, AL"	"01047"	"#Septicemia (A40-A41)"	"GR113-010"	"2016"	"2016"	21	40008	52.5	41.9	25.6	64.7
	"Dallas County, AL"	"01047"	"#Septicemia (A40-A41)"	"GR113-010"	"2017"	"2017"	19	39215	Unreliable	Unreliable	25.4	67.7
	"Dallas County, AL"	"01047"	"#Septicemia (A40-A41)"	"GR113-010"	"2018"	"2018"	21	38310	54.8	43.5	26.2	67.9
	"DeKalb County, AL"	"01049"	"#Septicemia (A40-A41)"	"GR113-010"	"2010"	"2010"	14	71109	Unreliable	Unreliable	10.2	31.4
	"DeKalb County, AL"	"01049"	"#Septicemia (A40-A41)"	"GR113-010"	"2011"	"2011"	11	71375	Unreliable	Unreliable	7.3	26.3
	"DeKalb County, AL"	"01049"	"#Septicemia (A40-A41)"	"GR113-010"	"2013"	"2013"	11	71013	Unreliable	Unreliable	7.3	26.3
	"DeKalb County, AL"	"01049"	"#Septicemia (A40-A41)"	"GR113-010"	"2014"	"2014"	10	71065	Unreliable	Unreliable	5.8	22.3
	"DeKalb County, AL"	"01049"	"#Septicemia (A40-A41)"	"GR113-010"	"2015"	"2015"	16	71130	Unreliable	Unreliable	11.5	32.6
	"DeKalb County, AL"	"01049"	"#Septicemia (A40-A41)"	"GR113-010"	"2016"	"2016"	15	70900	Unreliable	Unreliable	9.8	30.1
	"DeKalb County, AL"	"01049"	"#Septicemia (A40-A41)"	"GR113-010"	"2017"	"2017"	12	71617	Unreliable	Unreliable	6.7	24.0
	"DeKalb County, AL"	"01049"	"#Septicemia (A40-A41)"	"GR113-010"	"2018"	"2018"	10	71385	Unreliable	Unreliable	5.5	22.7
	"DeKalb County, AL"	"01049"	"#Septicemia (A40-A41)"	"GR113-010"	"2019"	"2019"	12	71513	Unreliable	Unreliable	7.1	24.0
	"Elmore County, AL"	"01051"	"#Septicemia (A40-A41)"	"GR113-010"	"2011"	"2011"	12	80162	Unreliable	Unreliable	7.4	26.7
	"Elmore County, AL"	"01051"	"#Septicemia (A40-A41)"	"GR113-010"	"2012"	"2012"	13	80629	Unreliable	Unreliable	7.4	25.1
	"Elmore County, AL"	"01051"	"#Septicemia (A40-A41)"	"GR113-010"	"2013"	"2013"	20	80902	24.7	23.2	14.0	36.3
	"Elmore County, AL"	"01051"	"#Septicemia (A40-A41)"	"GR113-010"	"2014"	"2014"	15	80977	Unreliable	Unreliable	9.8	30.0
	"Elmore County, AL"	"01051"	"#Septicemia (A40-A41)"	"GR113-010"	"2015"	"2015"	18	81468	Unreliable	Unreliable	11.8	32.4
	"Elmore County, AL"	"01051"	"#Septicemia (A40-A41)"	"GR113-010"	"2016"	"2016"	12	81799	Unreliable	Unreliable	7.0	23.6
	"Elmore County, AL"	"01051"	"#Septicemia (A40-A41)"	"GR113-010"	"2017"	"2017"	21	81677	25.7	24.4	14.9	37.7
	"Elmore County, AL"	"01051"	"#Septicemia (A40-A41)"	"GR113-010"	"2018"	"2018"	14	81887	Unreliable	Unreliable	8.4	25.7
	"Escambia County, AL"	"01053"	"#Septicemia (A40-A41)"	"GR113-010"	"2014"	"2014"	11	37733	Unreliable	Unreliable	11.9	42.7
	"Escambia County, AL"	"01053"	"#Septicemia (A40-A41)"	"GR113-010"	"2017"	"2017"	13	37447	Unreliable	Unreliable	13.5	43.2
	"Escambia County, AL"	"01053"	"#Septicemia (A40-A41)"	"GR113-010"	"2018"	"2018"	10	36748	Unreliable	Unreliable	9.2	35.1
	"Etowah County, AL"	"01055"	"#Septicemia (A40-A41)"	"GR113-010"	"2010"	"2010"	32	104430	30.6	24.7	16.8	35.1
	"Etowah County, AL"	"01055"	"#Septicemia (A40-A41)"	"GR113-010"	"2011"	"2011"	28	104303	26.8	22.5	14.8	32.7
	"Etowah County, AL"	"01055"	"#Septicemia (A40-A41)"	"GR113-010"	"2012"	"2012"	37	104392	35.4	29.7	20.8	41.1
	"Etowah County, AL"	"01055"	"#Septicemia (A40-A41)"	"GR113-010"	"2013"	"2013"	20	103931	19.2	15.4	9.3	24.1
	"Etowah County, AL"	"01055"	"#Septicemia (A40-A41)"	"GR113-010"	"2014"	"2014"	46	103531	44.4	33.3	24.3	44.6
	"Etowah County, AL"	"01055"	"#Septicemia (A40-A41)"	"GR113-010"	"2015"	"2015"	33	103057	32.0	25.7	17.5	36.5
	"Etowah County, AL"	"01055"	"#Septicemia (A40-A41)"	"GR113-010"	"2016"	"2016"	25	102564	24.4	18.2	11.6	27.0
	"Etowah County, AL"	"01055"	"#Septicemia (A40-A41)"	"GR113-010"	"2017"	"2017"	39	102755	38.0	27.8	19.7	38.2
	"Etowah County, AL"	"01055"	"#Septicemia (A40-A41)"	"GR113-010"	"2018"	"2018"	23	102501	22.4	16.8	10.6	25.5
	"Etowah County, AL"	"01055"	"#Septicemia (A40-A41)"	"GR113-010"	"2019"	"2019"	35	102268	34.2	25.9	17.9	36.2
	"Franklin County, AL"	"01059"	"#Septicemia (A40-A41)"	"GR113-010"	"2012"	"2012"	11	31761	Unreliable	Unreliable	15.6	55.7
	"Franklin County, AL"	"01059"	"#Septicemia (A40-A41)"	"GR113-010"	"2013"	"2013"	11	31532	Unreliable	Unreliable	14.6	52.5
	"Franklin County, AL"	"01059"	"#Septicemia (A40-A41)"	"GR113-010"	"2017"	"2017"	10	31495	Unreliable	Unreliable	12.7	48.7
	"Geneva County, AL"	"01061"	"#Septicemia (A40-A41)"	"GR113-010"	"2018"	"2018"	10	26314	Unreliable	Unreliable	13.6	56.3
	"Houston County, AL"	"01069"	"#Septicemia (A40-A41)"	"GR113-010"	"2011"	"2011"	14	102369	Unreliable	Unreliable	6.2	19.0
	"Houston County, AL"	"01069"	"#Septicemia (A40-A41)"	"GR113-010"	"2013"	"2013"	15	103668	Unreliable	Unreliable	6.3	18.6
	"Houston County, AL"	"01069"	"#Septicemia (A40-A41)"	"GR113-010"	"2014"	"2014"	18	104193	Unreliable	Unreliable	8.6	22.8
	"Houston County, AL"	"01069"	"#Septicemia (A40-A41)"	"GR113-010"	"2016"	"2016"	12	104056	Unreliable	Unreliable	5.0	17.9
	"Houston County, AL"	"01069"	"#Septicemia (A40-A41)"	"GR113-010"	"2017"	"2017"	14	104346	Unreliable	Unreliable	5.6	17.2
	"Houston County, AL"	"01069"	"#Septicemia (A40-A41)"	"GR113-010"	"2018"	"2018"	24	104722	22.9	18.7	11.9	28.1
	"Houston County, AL"	"01069"	"#Septicemia (A40-A41)"	"GR113-010"	"2019"	"2019"	12	105882	Unreliable	Unreliable	4.8	17.2
	"Jackson County, AL"	"01071"	"#Septicemia (A40-A41)"	"GR113-010"	"2015"	"2015"	10	52419	Unreliable	Unreliable	6.9	26.5
	"Jackson County, AL"	"01071"	"#Septicemia (A40-A41)"	"GR113-010"	"2018"	"2018"	13	51736	Unreliable	Unreliable	8.9	28.6
	"Jackson County, AL"	"01071"	"#Septicemia (A40-A41)"	"GR113-010"	"2019"	"2019"	10	51626	Unreliable	Unreliable	7.6	31.4
	"Jefferson County, AL"	"01073"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	"2010"	"2010"	26	658466	3.9	3.5	2.3	5.1
	"Jefferson County, AL"	"01073"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	"2011"	"2011"	28	658931	4.2	3.7	2.5	5.4
	"Jefferson County, AL"	"01073"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	"2012"	"2012"	26	660009	3.9	3.6	2.3	5.2
	"Jefferson County, AL"	"01073"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	"2013"	"2013"	35	659479	5.3	4.6	3.2	6.5
	"Jefferson County, AL"	"01073"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	"2014"	"2014"	27	660793	4.1	3.7	2.4	5.4
	"Jefferson County, AL"	"01073"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	"2015"	"2015"	20	660367	3.0	2.5	1.5	3.9
	"Jefferson County, AL"	"01073"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	"2016"	"2016"	20	659521	3.0	2.5	1.5	4.0
	"Jefferson County, AL"	"01073"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	"2017"	"2017"	17	659197	Unreliable	Unreliable	1.3	3.6
	"Jefferson County, AL"	"01073"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	"2018"	"2018"	23	659300	3.5	2.9	1.8	4.4
	"Jefferson County, AL"	"01073"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	"2019"	"2019"	15	658573	Unreliable	Unreliable	1.0	3.1
	"Jefferson County, AL"	"01073"	"#Septicemia (A40-A41)"	"GR113-010"	"2010"	"2010"	155	658466	23.5	21.7	18.2	25.1
	"Jefferson County, AL"	"01073"	"#Septicemia (A40-A41)"	"GR113-010"	"2011"	"2011"	154	658931	23.4	20.7	17.4	24.1
	"Jefferson County, AL"	"01073"	"#Septicemia (A40-A41)"	"GR113-010"	"2012"	"2012"	157	660009	23.8	21.2	17.8	24.5
	"Jefferson County, AL"	"01073"	"#Septicemia (A40-A41)"	"GR113-010"	"2013"	"2013"	159	659479	24.1	21.4	18.0	24.8
	"Jefferson County, AL"	"01073"	"#Septicemia (A40-A41)"	"GR113-010"	"2014"	"2014"	173	660793	26.2	22.7	19.3	26.2
	"Jefferson County, AL"	"01073"	"#Septicemia (A40-A41)"	"GR113-010"	"2015"	"2015"	190	660367	28.8	24.8	21.2	28.4
	"Jefferson County, AL"	"01073"	"#Septicemia (A40-A41)"	"GR113-010"	"2016"	"2016"	164	659521	24.9	21.3	17.9	24.6
	"Jefferson County, AL"	"01073"	"#Septicemia (A40-A41)"	"GR113-010"	"2017"	"2017"	172	659197	26.1	21.6	18.3	24.8
	"Jefferson County, AL"	"01073"	"#Septicemia (A40-A41)"	"GR113-010"	"2018"	"2018"	148	659300	22.4	18.3	15.3	21.3
	"Jefferson County, AL"	"01073"	"#Septicemia (A40-A41)"	"GR113-010"	"2019"	"2019"	180	658573	27.3	22.6	19.2	26.0
	"Lauderdale County, AL"	"01077"	"#Septicemia (A40-A41)"	"GR113-010"	"2011"	"2011"	18	92781	Unreliable	Unreliable	9.0	24.1
	"Lauderdale County, AL"	"01077"	"#Septicemia (A40-A41)"	"GR113-010"	"2012"	"2012"	16	92542	Unreliable	Unreliable	7.9	23.2
	"Lauderdale County, AL"	"01077"	"#Septicemia (A40-A41)"	"GR113-010"	"2013"	"2013"	17	92797	Unreliable	Unreliable	7.8	21.5
	"Lauderdale County, AL"	"01077"	"#Septicemia (A40-A41)"	"GR113-010"	"2014"	"2014"	14	93096	Unreliable	Unreliable	6.6	21.3
	"Lauderdale County, AL"	"01077"	"#Septicemia (A40-A41)"	"GR113-010"	"2015"	"2015"	17	92596	Unreliable	Unreliable	8.1	22.9
	"Lauderdale County, AL"	"01077"	"#Septicemia (A40-A41)"	"GR113-010"	"2016"	"2016"	18	92318	Unreliable	Unreliable	8.2	21.8
	"Lauderdale County, AL"	"01077"	"#Septicemia (A40-A41)"	"GR113-010"	"2017"	"2017"	22	92538	23.8	18.7	11.4	28.9
	"Lauderdale County, AL"	"01077"	"#Septicemia (A40-A41)"	"GR113-010"	"2018"	"2018"	16	92387	Unreliable	Unreliable	6.9	21.3
	"Lauderdale County, AL"	"01077"	"#Septicemia (A40-A41)"	"GR113-010"	"2019"	"2019"	21	92729	22.6	17.3	10.4	27.1
	"Lawrence County, AL"	"01079"	"#Septicemia (A40-A41)"	"GR113-010"	"2011"	"2011"	15	34117	Unreliable	Unreliable	22.0	64.7
	"Lawrence County, AL"	"01079"	"#Septicemia (A40-A41)"	"GR113-010"	"2014"	"2014"	10	33477	Unreliable	Unreliable	10.5	40.1
	"Lee County, AL"	"01081"	"#Septicemia (A40-A41)"	"GR113-010"	"2010"	"2010"	11	140247	Unreliable	Unreliable	5.5	19.8
	"Lee County, AL"	"01081"	"#Septicemia (A40-A41)"	"GR113-010"	"2011"	"2011"	15	143468	Unreliable	Unreliable	7.2	22.1
	"Lee County, AL"	"01081"	"#Septicemia (A40-A41)"	"GR113-010"	"2012"	"2012"	16	147257	Unreliable	Unreliable	7.6	22.3
	"Lee County, AL"	"01081"	"#Septicemia (A40-A41)"	"GR113-010"	"2013"	"2013"	25	150933	16.6	21.2	13.6	31.6
	"Lee County, AL"	"01081"	"#Septicemia (A40-A41)"	"GR113-010"	"2014"	"2014"	23	154255	14.9	17.8	11.2	27.0
	"Lee County, AL"	"01081"	"#Septicemia (A40-A41)"	"GR113-010"	"2015"	"2015"	15	156993	Unreliable	Unreliable	6.6	20.2
	"Lee County, AL"	"01081"	"#Septicemia (A40-A41)"	"GR113-010"	"2016"	"2016"	22	158991	13.8	14.7	9.1	22.5
	"Lee County, AL"	"01081"	"#Septicemia (A40-A41)"	"GR113-010"	"2017"	"2017"	25	161604	15.5	17.6	11.3	26.2
	"Lee County, AL"	"01081"	"#Septicemia (A40-A41)"	"GR113-010"	"2018"	"2018"	23	163941	14.0	14.2	8.9	21.4
	"Lee County, AL"	"01081"	"#Septicemia (A40-A41)"	"GR113-010"	"2019"	"2019"	22	164542	13.4	14.0	8.7	21.4
	"Limestone County, AL"	"01083"	"#Septicemia (A40-A41)"	"GR113-010"	"2010"	"2010"	11	82782	Unreliable	Unreliable	7.3	26.0
	"Limestone County, AL"	"01083"	"#Septicemia (A40-A41)"	"GR113-010"	"2012"	"2012"	10	87654	Unreliable	Unreliable	5.6	21.6
	"Limestone County, AL"	"01083"	"#Septicemia (A40-A41)"	"GR113-010"	"2014"	"2014"	13	90787	Unreliable	Unreliable	7.1	22.7
	"Limestone County, AL"	"01083"	"#Septicemia (A40-A41)"	"GR113-010"	"2015"	"2015"	11	91663	Unreliable	Unreliable	5.3	19.1
	"Limestone County, AL"	"01083"	"#Septicemia (A40-A41)"	"GR113-010"	"2017"	"2017"	19	94402	Unreliable	Unreliable	10.5	27.9
	"Limestone County, AL"	"01083"	"#Septicemia (A40-A41)"	"GR113-010"	"2018"	"2018"	12	96174	Unreliable	Unreliable	5.0	17.0
	"Limestone County, AL"	"01083"	"#Septicemia (A40-A41)"	"GR113-010"	"2019"	"2019"	18	98915	Unreliable	Unreliable	8.5	23.4
	"Madison County, AL"	"01089"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	"2010"	"2010"	11	334811	Unreliable	Unreliable	1.9	6.7
	"Madison County, AL"	"01089"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	"2014"	"2014"	10	350299	Unreliable	Unreliable	1.3	4.8
	"Madison County, AL"	"01089"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	"2015"	"2015"	12	353089	Unreliable	Unreliable	1.6	5.4
	"Madison County, AL"	"01089"	"#Septicemia (A40-A41)"	"GR113-010"	"2010"	"2010"	29	334811	8.7	9.1	6.0	13.1
