"Notes"	"County"	"County Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate	Age Adjusted Rate Lower 95% Confidence Interval	Age Adjusted Rate Upper 95% Confidence Interval
	"Madison County, AL"	"01089"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2013"	"2013"	13	346892	Unreliable	Unreliable	2.0	6.5
	"Madison County, AL"	"01089"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2018"	"2018"	10	366519	Unreliable	Unreliable	1.3	5.1
	"Mobile County, AL"	"01097"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2010"	"2010"	10	412992	Unreliable	Unreliable	1.2	4.4
	"Mobile County, AL"	"01097"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2011"	"2011"	10	412577	Unreliable	Unreliable	1.1	4.2
	"Mobile County, AL"	"01097"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2012"	"2012"	18	413936	Unreliable	Unreliable	2.8	7.4
	"Mobile County, AL"	"01097"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2013"	"2013"	10	414079	Unreliable	Unreliable	1.1	4.7
	"Mobile County, AL"	"01097"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2014"	"2014"	11	415123	Unreliable	Unreliable	1.3	4.7
	"Mobile County, AL"	"01097"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2016"	"2016"	11	414836	Unreliable	Unreliable	1.3	5.1
	"Mobile County, AL"	"01097"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2017"	"2017"	10	413955	Unreliable	Unreliable	0.9	3.9
	"Montgomery County, AL"	"01101"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2012"	"2012"	10	230149	Unreliable	Unreliable	2.3	8.7
	"Anchorage Borough, AK"	"02020"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2013"	"2013"	13	300950	Unreliable	Unreliable	2.5	8.0
	"Anchorage Borough, AK"	"02020"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2017"	"2017"	12	294356	Unreliable	Unreliable	1.9	6.8
	"Fairbanks North Star Borough, AK"	"02090"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2017"	"2017"	10	99703	Unreliable	Unreliable	4.9	20.2
	"Apache County, AZ"	"04001"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2015"	"2015"	13	71474	Unreliable	Unreliable	11.5	36.9
	"Coconino County, AZ"	"04005"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2018"	"2018"	11	142854	Unreliable	Unreliable	4.3	16.4
	"Maricopa County, AZ"	"04013"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2010"	"2010"	71	3817117	1.9	1.9	1.5	2.4
	"Maricopa County, AZ"	"04013"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2011"	"2011"	68	3880244	1.8	1.7	1.3	2.2
	"Maricopa County, AZ"	"04013"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2012"	"2012"	69	3942169	1.8	1.8	1.4	2.3
	"Maricopa County, AZ"	"04013"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2013"	"2013"	59	4009412	1.5	1.4	1.1	1.9
	"Maricopa County, AZ"	"04013"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2014"	"2014"	65	4087191	1.6	1.6	1.2	2.0
	"Maricopa County, AZ"	"04013"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2015"	"2015"	69	4167947	1.7	1.7	1.3	2.2
	"Maricopa County, AZ"	"04013"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2016"	"2016"	50	4242997	1.2	1.2	0.9	1.5
	"Maricopa County, AZ"	"04013"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2017"	"2017"	70	4307033	1.6	1.6	1.3	2.1
	"Maricopa County, AZ"	"04013"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2018"	"2018"	58	4410824	1.3	1.3	1.0	1.7
	"Maricopa County, AZ"	"04013"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2019"	"2019"	67	4485414	1.5	1.5	1.2	1.9
	"Maricopa County, AZ"	"04013"	"#Legal intervention (Y35,Y89.0)"	"GR113-130"	"2018"	"2018"	15	4410824	Unreliable	Unreliable	0.2	0.6
	"Navajo County, AZ"	"04017"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2010"	"2010"	10	107449	Unreliable	Unreliable	5.1	19.7
	"Navajo County, AZ"	"04017"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2011"	"2011"	10	107398	Unreliable	Unreliable	5.1	19.4
	"Navajo County, AZ"	"04017"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2012"	"2012"	11	107094	Unreliable	Unreliable	5.3	19.1
	"Pima County, AZ"	"04019"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2010"	"2010"	26	980263	2.7	2.7	1.7	3.9
	"Pima County, AZ"	"04019"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2011"	"2011"	17	989569	Unreliable	Unreliable	1.0	2.8
	"Pima County, AZ"	"04019"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2012"	"2012"	16	992394	Unreliable	Unreliable	1.0	2.8
	"Pima County, AZ"	"04019"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2013"	"2013"	23	996554	2.3	2.4	1.5	3.7
	"Pima County, AZ"	"04019"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2014"	"2014"	15	1004516	Unreliable	Unreliable	0.9	2.6
	"Pima County, AZ"	"04019"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2015"	"2015"	16	1010025	Unreliable	Unreliable	0.9	2.5
	"Pima County, AZ"	"04019"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2016"	"2016"	22	1016206	2.2	2.3	1.4	3.6
	"Pima County, AZ"	"04019"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2017"	"2017"	30	1022769	2.9	3.1	2.1	4.5
	"Pima County, AZ"	"04019"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2018"	"2018"	26	1039073	2.5	2.6	1.7	3.9
	"Pima County, AZ"	"04019"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2019"	"2019"	21	1047279	2.0	1.9	1.1	3.0
	"Pinal County, AZ"	"04021"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2013"	"2013"	11	389350	Unreliable	Unreliable	1.4	5.0
	"Pinal County, AZ"	"04021"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2019"	"2019"	10	462789	Unreliable	Unreliable	1.0	4.3
	"Pulaski County, AR"	"05119"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2010"	"2010"	12	382748	Unreliable	Unreliable	1.6	5.5
	"Pulaski County, AR"	"05119"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2011"	"2011"	19	386299	Unreliable	Unreliable	3.0	7.8
	"Pulaski County, AR"	"05119"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2012"	"2012"	14	388953	Unreliable	Unreliable	2.0	6.2
	"Pulaski County, AR"	"05119"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2013"	"2013"	15	391284	Unreliable	Unreliable	2.3	6.7
	"Pulaski County, AR"	"05119"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2014"	"2014"	14	392702	Unreliable	Unreliable	1.8	5.9
	"Pulaski County, AR"	"05119"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2015"	"2015"	13	392664	Unreliable	Unreliable	1.8	5.9
	"Pulaski County, AR"	"05119"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2016"	"2016"	12	393250	Unreliable	Unreliable	1.4	4.9
	"Pulaski County, AR"	"05119"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2017"	"2017"	20	393956	5.1	5.1	3.1	7.9
	"Pulaski County, AR"	"05119"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2019"	"2019"	11	391911	Unreliable	Unreliable	1.2	4.8
	"Alameda County, CA"	"06001"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2010"	"2010"	24	1510271	1.6	1.6	1.0	2.3
	"Alameda County, CA"	"06001"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2011"	"2011"	22	1529875	1.4	1.4	0.9	2.1
	"Alameda County, CA"	"06001"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2012"	"2012"	30	1554720	1.9	1.9	1.3	2.7
	"Alameda County, CA"	"06001"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2014"	"2014"	24	1610921	1.5	1.5	0.9	2.2
	"Alameda County, CA"	"06001"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2015"	"2015"	24	1638215	1.5	1.3	0.9	2.0
	"Alameda County, CA"	"06001"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2016"	"2016"	18	1647704	Unreliable	Unreliable	0.6	1.7
	"Alameda County, CA"	"06001"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2017"	"2017"	23	1663190	1.4	1.3	0.8	2.0
	"Alameda County, CA"	"06001"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2018"	"2018"	12	1666753	Unreliable	Unreliable	0.4	1.2
	"Alameda County, CA"	"06001"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2019"	"2019"	12	1671329	Unreliable	Unreliable	0.4	1.2
	"Contra Costa County, CA"	"06013"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2010"	"2010"	28	1049025	2.7	2.6	1.7	3.8
	"Contra Costa County, CA"	"06013"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2011"	"2011"	11	1066096	Unreliable	Unreliable	0.5	1.8
	"Contra Costa County, CA"	"06013"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2012"	"2012"	15	1079597	Unreliable	Unreliable	0.7	2.2
	"Contra Costa County, CA"	"06013"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2013"	"2013"	17	1094205	Unreliable	Unreliable	0.8	2.3
	"Contra Costa County, CA"	"06013"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2014"	"2014"	11	1111339	Unreliable	Unreliable	0.5	1.8
	"Contra Costa County, CA"	"06013"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2015"	"2015"	11	1126745	Unreliable	Unreliable	0.5	1.7
	"Contra Costa County, CA"	"06013"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2017"	"2017"	12	1147439	Unreliable	Unreliable	0.5	1.6
	"Contra Costa County, CA"	"06013"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2018"	"2018"	15	1150215	Unreliable	Unreliable	0.6	1.9
	"Contra Costa County, CA"	"06013"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2019"	"2019"	14	1153526	Unreliable	Unreliable	0.7	2.2
	"Fresno County, CA"	"06019"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2010"	"2010"	22	930450	2.4	2.4	1.5	3.6
	"Fresno County, CA"	"06019"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2011"	"2011"	23	942904	2.4	2.4	1.5	3.7
	"Fresno County, CA"	"06019"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2012"	"2012"	23	947895	2.4	2.8	1.7	4.2
	"Fresno County, CA"	"06019"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2013"	"2013"	20	955272	2.1	2.0	1.2	3.0
	"Fresno County, CA"	"06019"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2014"	"2014"	17	965974	Unreliable	Unreliable	1.1	3.0
	"Fresno County, CA"	"06019"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2016"	"2016"	22	979915	2.2	2.4	1.5	3.6
	"Fresno County, CA"	"06019"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2017"	"2017"	22	989255	2.2	2.3	1.4	3.5
	"Fresno County, CA"	"06019"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2018"	"2018"	23	994400	2.3	2.3	1.5	3.5
	"Fresno County, CA"	"06019"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2019"	"2019"	12	999101	Unreliable	Unreliable	0.7	2.2
	"Fresno County, CA"	"06019"	"#Legal intervention (Y35,Y89.0)"	"GR113-130"	"2012"	"2012"	10	947895	Unreliable	Unreliable	0.5	2.0
	"Kern County, CA"	"06029"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2010"	"2010"	33	839631	3.9	3.7	2.6	5.3
	"Kern County, CA"	"06029"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2011"	"2011"	22	851710	2.6	2.7	1.7	4.1
	"Kern County, CA"	"06029"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2012"	"2012"	24	856158	2.8	2.9	1.8	4.3
	"Kern County, CA"	"06029"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2013"	"2013"	27	864124	3.1	3.3	2.2	4.8
	"Kern County, CA"	"06029"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2014"	"2014"	20	874589	2.3	2.3	1.4	3.6
	"Kern County, CA"	"06029"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2015"	"2015"	21	882176	2.4	2.4	1.5	3.7
	"Kern County, CA"	"06029"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2016"	"2016"	25	884788	2.8	3.0	1.9	4.5
	"Kern County, CA"	"06029"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2017"	"2017"	24	893119	2.7	2.7	1.7	4.0
	"Kern County, CA"	"06029"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2018"	"2018"	37	896764	4.1	4.2	2.9	5.8
	"Kern County, CA"	"06029"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2019"	"2019"	19	900202	Unreliable	Unreliable	1.4	3.6
	"Los Angeles County, CA"	"06037"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2010"	"2010"	150	9818605	1.5	1.5	1.3	1.8
	"Los Angeles County, CA"	"06037"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2011"	"2011"	162	9889056	1.6	1.6	1.3	1.8
	"Los Angeles County, CA"	"06037"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2012"	"2012"	184	9962789	1.8	1.8	1.5	2.1
	"Los Angeles County, CA"	"06037"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2013"	"2013"	142	10017068	1.4	1.4	1.1	1.6
	"Los Angeles County, CA"	"06037"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2014"	"2014"	161	10116705	1.6	1.5	1.3	1.8
	"Los Angeles County, CA"	"06037"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2015"	"2015"	185	10170292	1.8	1.8	1.5	2.0
